timestamp,machine_id,temperature_c,vibration_mm_s,pressure_bar,rpm,fault_flag,fault_type,temperature_c_rolling_mean,temperature_c_rolling_std,vibration_mm_s_rolling_mean,vibration_mm_s_rolling_std,pressure_bar_rolling_mean,pressure_bar_rolling_std,sensor,z_score
2024-01-26 07:00:00,Hydraulic_Press_02,77.98,1.269,8.057,1437.0,0,none,80.642,7.0517307568189525,1.2123,0.05209617175100987,8.466800000000001,0.18862826464299,pressure_bar,-2.916
2024-01-26 10:00:00,Conveyor_Motor_03,44.29,0.39,2.541,1464.0,0,none,44.36300000000001,2.195824573037526,0.4913,0.06341231916766439,2.1471,0.20283898923913893,pressure_bar,2.917
2024-01-27 00:00:00,Conveyor_Motor_03,48.19,0.459,1.684,1446.0,0,none,45.715999999999994,1.204364285975456,0.46449999999999997,0.06695147496507775,2.0751,0.22253511583068808,pressure_bar,-2.766
2024-01-27 15:00:00,Conveyor_Motor_03,39.6,0.483,1.995,1432.0,0,none,44.811,2.071829304423164,0.49210000000000004,0.08869604776363141,2.0717000000000003,0.15430348883504452,temperature_c,-2.782
2024-01-27 23:00:00,CNC_Mill_01,64.95,0.917,4.59,1416.0,0,none,64.551,1.2641154131556311,0.8435,0.06749855965541678,4.3012,0.15094870357544934,pressure_bar,2.538
2024-01-28 06:00:00,Conveyor_Motor_03,43.67,0.404,1.672,1461.0,0,none,45.230000000000004,1.5769590990256772,0.5309,0.08462656530638106,2.0493,0.15948462134150895,pressure_bar,-2.846
2024-01-28 08:00:00,CNC_Mill_01,63.65,1.029,4.624,1443.0,0,none,64.85,1.1334705799249887,0.8614,0.0934775076927316,4.2734000000000005,0.2187429744903531,pressure_bar,2.762
2024-01-29 23:00:00,CNC_Mill_01,64.98,0.807,4.588,1423.0,0,none,65.624,1.5131659231925727,0.7912999999999999,0.07489555690723476,4.2162999999999995,0.18805025923938468,pressure_bar,2.525
2024-01-30 20:00:00,Conveyor_Motor_03,43.86,0.469,2.488,1458.0,0,none,44.504000000000005,1.073045510063101,0.4629999999999999,0.07631076813486279,2.1273,0.22175464419538599,pressure_bar,2.566
2024-01-31 07:00:00,CNC_Mill_01,64.43,0.789,4.674,1468.0,0,none,64.893,0.8834911808652419,0.8282999999999999,0.09439520938880253,4.2612000000000005,0.20729946132748572,pressure_bar,3.09
2024-02-02 03:00:00,Hydraulic_Press_02,76.36,1.133,8.915,1445.0,0,none,77.88300000000001,1.232847201490214,1.2033,0.05505159196406029,8.531,0.239660871510841,pressure_bar,2.739
2024-02-03 08:00:00,Hydraulic_Press_02,80.29,1.269,8.08,1459.0,0,none,78.662,1.5681326474504584,1.2481,0.10239840493549253,8.4241,0.19922318584387308,pressure_bar,-2.764
2024-02-03 22:00:00,CNC_Mill_01,62.34,0.856,3.612,1456.0,0,none,64.489,1.5345607406246662,0.7994,0.06873491753751719,4.1378,0.23524351449320233,pressure_bar,-3.888
2024-02-07 09:00:00,CNC_Mill_01,66.4,0.925,3.747,1482.0,0,none,64.611,1.1105699237578417,0.8029,0.11289272193842713,4.1623,0.19862474389886817,pressure_bar,-3.001
2024-02-07 12:00:00,CNC_Mill_01,88.54,0.943,4.315,1451.0,1,overheating,67.05999999999999,7.618578170061226,0.7854,0.12934123687191154,4.1566,0.19548640191413713,temperature_c,12.416
2024-02-07 12:00:00,Conveyor_Motor_03,68.52,0.636,2.164,1455.0,1,overheating,47.208,7.629678601065412,0.5115999999999999,0.11643901598881706,2.1303,0.11914421699958656,temperature_c,11.999
2024-02-07 12:00:00,Hydraulic_Press_02,98.02,1.493,8.571,1450.0,1,overheating,79.95599999999999,6.655140369168304,1.2422,0.11278475074228662,8.541799999999999,0.11269407950535203,temperature_c,10.381
2024-02-08 23:00:00,Hydraulic_Press_02,73.85,1.269,8.907,1480.0,0,none,77.34700000000001,2.3113346312850673,1.2253,0.08637135584851453,8.468700000000002,0.1994799070917563,pressure_bar,2.686
2024-02-09 08:00:00,Conveyor_Motor_03,43.91,0.518,2.607,1460.0,0,none,45.61,1.4863078789776614,0.5011,0.0662611835424328,2.1558,0.1710800981996445,pressure_bar,3.355
2024-02-09 16:00:00,CNC_Mill_01,64.44,0.708,3.702,1438.0,0,none,65.19500000000001,1.0597510189766193,0.8083,0.0636257285485492,4.1304,0.1776727328545453,pressure_bar,-3.297
2024-02-11 16:00:00,CNC_Mill_01,73.24,4.77,4.467,1449.0,1,bearing_wear,65.892,3.51069413839102,1.2091999999999998,1.2539662231850142,4.228299999999999,0.1177427044213123,vibration_mm_s,23.531
2024-02-11 16:00:00,CNC_Mill_01,73.24,4.77,4.467,1449.0,1,bearing_wear,65.892,3.51069413839102,1.2091999999999998,1.2539662231850142,4.228299999999999,0.1177427044213123,temperature_c,4.327
2024-02-11 16:00:00,Conveyor_Motor_03,56.18,3.853,2.339,1466.0,1,bearing_wear,45.687,3.8461584008520027,0.8318999999999999,1.0626093094098341,2.0911,0.21651453633519613,temperature_c,5.692
2024-02-11 16:00:00,Hydraulic_Press_02,90.36,4.706,8.861,1449.0,1,bearing_wear,78.92699999999999,4.287685337749927,1.5614999999999999,1.1077830964989892,8.479600000000001,0.20280488707677835,vibration_mm_s,20.83
2024-02-11 16:00:00,Conveyor_Motor_03,56.18,3.853,2.339,1466.0,1,bearing_wear,45.687,3.8461584008520027,0.8318999999999999,1.0626093094098341,2.0911,0.21651453633519613,vibration_mm_s,19.348
2024-02-11 16:00:00,Hydraulic_Press_02,90.36,4.706,8.861,1449.0,1,bearing_wear,78.92699999999999,4.287685337749927,1.5614999999999999,1.1077830964989892,8.479600000000001,0.20280488707677835,temperature_c,6.391
2024-02-14 08:00:00,Conveyor_Motor_03,46.9,0.413,1.683,1448.0,0,none,45.312,1.5544688267486304,0.4795000000000001,0.06109964538904254,2.0420000000000003,0.2172934523736175,pressure_bar,-2.773
2024-02-15 12:00:00,Conveyor_Motor_03,44.75,0.57,2.502,1438.0,0,none,45.908,1.9670496802176836,0.48130000000000006,0.06165143956145777,2.1894,0.1970229541054652,pressure_bar,2.659
2024-02-15 20:00:00,Hydraulic_Press_02,76.02,1.26,8.964,1451.0,0,none,77.76199999999999,2.3168695354819744,1.1984,0.06648341480733527,8.499,0.20378856144980267,pressure_bar,3.062
2024-02-15 22:00:00,CNC_Mill_01,70.14,0.884,4.217,1424.0,0,none,66.172,2.146091020126236,0.8051999999999999,0.07709849400460211,4.1197,0.11157862200660006,temperature_c,2.688
2024-02-15 23:00:00,Conveyor_Motor_03,43.8,0.5,2.494,1447.0,0,none,45.797000000000004,1.6940290565526013,0.5065999999999999,0.05391598402453083,2.2191,0.12988067172943168,pressure_bar,2.606
2024-02-16 22:00:00,Hydraulic_Press_02,77.25,1.236,8.904,1439.0,0,none,78.465,0.9979896459049753,1.2600000000000002,0.10688831138674938,8.573,0.1732300974619154,pressure_bar,2.667
2024-02-17 03:00:00,Conveyor_Motor_03,43.61,0.504,1.655,1477.0,0,none,45.375,1.9145539080074583,0.4566,0.0842512116628994,2.0543,0.18738021358842885,pressure_bar,-2.959
2024-02-18 09:00:00,Conveyor_Motor_03,43.65,0.549,1.657,1440.0,0,none,44.321,1.3992414611733426,0.4822,0.1139929822401365,2.0558,0.1705577777633034,pressure_bar,-2.945
2024-02-18 10:00:00,CNC_Mill_01,65.52,0.731,4.693,1464.0,0,none,65.22,1.5023758961501967,0.8397,0.0754822274887715,4.2255,0.18455607398415677,pressure_bar,3.215
2024-02-19 00:00:00,CNC_Mill_01,64.27,0.781,3.817,1458.0,0,none,64.938,1.1459959278576877,0.7913,0.10040479182898623,4.2057,0.16873453838632446,pressure_bar,-2.541
2024-02-20 00:00:00,Hydraulic_Press_02,102.12,1.332,8.619,1424.0,1,overheating,79.87100000000001,7.852620864682374,1.1812,0.08367768851704485,8.5484,0.16326270581829033,temperature_c,12.516
2024-02-20 00:00:00,CNC_Mill_01,83.11,0.995,4.344,1465.0,1,overheating,67.293,5.7271265822302855,0.8295,0.09355835968349702,4.1879,0.11105799285859565,temperature_c,9.545
2024-02-20 00:00:00,Conveyor_Motor_03,70.41,0.615,2.215,1439.0,1,overheating,47.382,8.193132354464803,0.5343,0.10825489468020559,2.1423,0.13131730020577453,temperature_c,12.965
2024-02-20 15:00:00,CNC_Mill_01,60.01,0.795,4.237,1444.0,0,none,64.38399999999999,2.512896513764269,0.7871,0.07626918702129148,4.1793,0.08614077625222342,temperature_c,-2.667
2024-02-20 21:00:00,CNC_Mill_01,62.89,0.608,3.712,1492.0,0,none,64.787,2.72989641643125,0.7693000000000001,0.11978689410782725,4.0874999999999995,0.20147966536491801,pressure_bar,-3.231
2024-02-22 15:00:00,Hydraulic_Press_02,77.23,1.133,7.955,1492.0,0,none,77.544,1.474262150666882,1.1858,0.0818111646822524,8.4335,0.21193618012139112,pressure_bar,-3.588
2024-02-23 04:00:00,Conveyor_Motor_03,45.52,0.551,2.497,1459.0,0,none,45.117,1.203329178201452,0.48579999999999995,0.11331744986737292,2.1399,0.18766367670797646,pressure_bar,2.626
2024-02-24 00:00:00,Hydraulic_Press_02,79.73,1.257,8.004,1447.0,0,none,78.374,1.43908304138438,1.2302,0.07847547387559851,8.4404,0.2439399744017242,pressure_bar,-3.265
2024-02-24 05:00:00,Hydraulic_Press_02,79.34,1.169,8.879,1443.0,0,none,78.049,1.517596418317121,1.1783000000000001,0.061262731103193774,8.435399999999998,0.26077031187533306,pressure_bar,2.502
2024-02-24 14:00:00,Conveyor_Motor_03,44.24,0.438,1.673,1422.0,0,none,45.196000000000005,1.2875057712923033,0.473,0.09292888559418921,2.0151,0.14334220902752415,pressure_bar,-2.839
2024-02-26 18:00:00,Hydraulic_Press_02,78.96,1.201,8.115,1422.0,0,none,78.635,0.9997138479474338,1.2053999999999998,0.0786612992519188,8.4608,0.16798663968040087,pressure_bar,-2.534
2024-02-28 23:00:00,CNC_Mill_01,65.36,0.804,3.821,1429.0,0,none,66.679,1.2826054212681208,0.8137000000000001,0.09682636234231051,4.035,0.16934251943588485,pressure_bar,-2.515
2024-03-03 03:00:00,CNC_Mill_01,66.01,0.782,3.751,1449.0,0,none,65.15299999999999,1.8200796685858598,0.7447,0.06502144945238107,4.1561,0.1771938361105114,pressure_bar,-2.975
2024-03-03 12:00:00,Conveyor_Motor_03,59.74,3.828,2.49,1482.0,1,bearing_wear,46.927,4.614877029780963,0.8382,1.0532451228887267,2.1241999999999996,0.19019101509330671,temperature_c,7.512
2024-03-03 12:00:00,Conveyor_Motor_03,59.74,3.828,2.49,1482.0,1,bearing_wear,46.927,4.614877029780963,0.8382,1.0532451228887267,2.1241999999999996,0.19019101509330671,pressure_bar,2.579
2024-03-03 12:00:00,Hydraulic_Press_02,89.45,5.0,8.628,1430.0,1,bearing_wear,79.03099999999999,3.9950426224954954,1.6018000000000001,1.197375259102638,8.5002,0.1409119504434478,vibration_mm_s,22.58
2024-03-03 12:00:00,Conveyor_Motor_03,59.74,3.828,2.49,1482.0,1,bearing_wear,46.927,4.614877029780963,0.8382,1.0532451228887267,2.1241999999999996,0.19019101509330671,vibration_mm_s,19.203
2024-03-03 12:00:00,CNC_Mill_01,75.44,4.429,4.569,1438.0,1,bearing_wear,65.768,3.5365356557574836,1.2145,1.1324172032525046,4.1838,0.2276375286380683,temperature_c,5.49
2024-03-03 12:00:00,CNC_Mill_01,75.44,4.429,4.569,1438.0,1,bearing_wear,65.768,3.5365356557574836,1.2145,1.1324172032525046,4.1838,0.2276375286380683,vibration_mm_s,21.506
2024-03-03 12:00:00,Hydraulic_Press_02,89.45,5.0,8.628,1430.0,1,bearing_wear,79.03099999999999,3.9950426224954954,1.6018000000000001,1.197375259102638,8.5002,0.1409119504434478,temperature_c,5.917
2024-03-04 05:00:00,Conveyor_Motor_03,45.69,0.563,1.6,1476.0,0,none,45.701,0.7506804320821194,0.5157,0.10232090043909522,2.0727,0.2248471332557619,pressure_bar,-3.323
2024-03-04 22:00:00,Conveyor_Motor_03,45.96,0.637,2.527,1441.0,0,none,44.618,1.6986321294238296,0.5042,0.09894195829430352,2.1066,0.19101029640659128,pressure_bar,2.824
2024-03-05 15:00:00,Conveyor_Motor_03,44.94,0.621,1.689,1458.0,0,none,44.614,1.0915351065763752,0.5086,0.08290717701140582,2.0582000000000003,0.21823931818075584,pressure_bar,-2.733
2024-03-05 18:00:00,CNC_Mill_01,64.97,0.813,4.641,1437.0,0,none,64.80199999999999,1.441949297921915,0.7955,0.039348161046955696,4.2776,0.22262933818844224,pressure_bar,2.873
2024-03-07 19:00:00,CNC_Mill_01,66.31,0.747,4.626,1457.0,0,none,66.131,1.2642033064343494,0.7561,0.0745511755626761,4.2306,0.19452746164317206,pressure_bar,2.775
2024-03-08 16:00:00,CNC_Mill_01,65.0,0.714,4.64,1487.0,0,none,64.59,1.9721843501840566,0.8099000000000001,0.10127130777163493,4.2752,0.17691793452207596,pressure_bar,2.867
2024-03-09 07:00:00,Hydraulic_Press_02,76.93,1.208,7.922,1471.0,0,none,78.248,0.9545307165769924,1.2372,0.08064021604908965,8.4483,0.21665694850000883,pressure_bar,-3.806
2024-03-10 07:00:00,Hydraulic_Press_02,77.0,1.191,8.069,1435.0,0,none,78.202,1.5864341566335025,1.1873,0.11430276559305956,8.3901,0.16827652506780222,pressure_bar,-2.837
2024-03-10 14:00:00,CNC_Mill_01,64.89,0.772,3.799,1428.0,0,none,64.404,1.565930323410865,0.7997,0.09285239181984518,4.1692,0.21853746182800185,pressure_bar,-2.659
2024-03-10 17:00:00,Hydraulic_Press_02,77.13,1.222,8.066,1474.0,0,none,78.28299999999999,1.5680281318338536,1.2134,0.08616418436140509,8.494,0.20879069796222902,pressure_bar,-2.857
2024-03-10 21:00:00,CNC_Mill_01,67.13,0.886,4.74,1451.0,0,none,64.219,1.6036240207729184,0.7591,0.08924927637427967,4.2363,0.2446230887621979,pressure_bar,3.524
2024-03-11 06:00:00,CNC_Mill_01,60.2,0.742,4.126,1451.0,0,none,64.728,2.4900593477978332,0.8049,0.07720024467433505,4.2402,0.22532879679852125,temperature_c,-2.567
2024-03-13 01:00:00,Hydraulic_Press_02,76.92,1.145,8.12,1461.0,0,none,78.016,1.6465465543237983,1.1714,0.10809789801635987,8.493599999999999,0.18045079353909207,pressure_bar,-2.501
2024-03-13 06:00:00,CNC_Mill_01,68.19,0.853,3.81,1425.0,0,none,65.218,1.7627491155703927,0.8099000000000001,0.0895041277756973,4.1508,0.19291494959639696,pressure_bar,-2.587
2024-03-13 19:00:00,Hydraulic_Press_02,79.39,1.272,8.096,1445.0,0,none,78.935,0.755251981497458,1.1672999999999998,0.11183127171472707,8.488600000000002,0.1980393900212774,pressure_bar,-2.659
2024-03-14 02:00:00,Hydraulic_Press_02,78.24,1.249,8.084,1486.0,0,none,78.936,0.978084295390314,1.2363000000000002,0.07067303430430201,8.4499,0.22789005633809586,pressure_bar,-2.738
2024-03-15 09:00:00,CNC_Mill_01,60.18,0.82,4.319,1472.0,0,none,64.414,2.463710841618978,0.7868999999999999,0.10178457643473944,4.2944,0.1320944106816642,temperature_c,-2.577
2024-03-16 00:00:00,Conveyor_Motor_03,72.56,0.717,2.124,1484.0,1,overheating,48.482,8.566928400670976,0.5269,0.09704460600958771,2.116,0.12629770825755937,temperature_c,14.064
2024-03-16 00:00:00,Hydraulic_Press_02,101.65,1.444,8.645,1457.0,1,overheating,79.923,7.73690298360904,1.2307000000000001,0.0979240635503938,8.5624,0.15808942616968683,temperature_c,12.272
2024-03-16 00:00:00,CNC_Mill_01,84.52,1.04,4.291,1441.0,1,overheating,67.03200000000001,6.2507151590837635,0.8432000000000001,0.09925365932240747,4.1694,0.09056881975113511,temperature_c,10.291
2024-03-18 15:00:00,CNC_Mill_01,66.85,0.933,3.706,1473.0,0,none,65.30699999999999,1.4878026302794412,0.7574,0.07910077960002962,4.1315,0.1759648007730936,pressure_bar,-3.27
2024-03-19 02:00:00,Hydraulic_Press_02,78.86,1.344,7.952,1440.0,0,none,77.93100000000001,1.2739130443026596,1.2149,0.10097684002889828,8.3706,0.2265466348851621,pressure_bar,-3.608
2024-03-20 06:00:00,Hydraulic_Press_02,80.57,1.237,8.099,1439.0,0,none,78.555,1.3945787894558963,1.2134,0.10369956605502013,8.544300000000002,0.2094437341573428,pressure_bar,-2.639
2024-03-20 07:00:00,CNC_Mill_01,67.45,0.855,4.599,1435.0,0,none,64.686,1.713639401974543,0.7581,0.0722687115331784,4.270300000000001,0.19326438425696874,pressure_bar,2.597
2024-03-21 04:00:00,Hydraulic_Press_02,77.95,1.319,8.082,1446.0,0,none,77.79400000000001,1.58479020693591,1.2298,0.05949379052565417,8.437800000000001,0.17956602004712113,pressure_bar,-2.751
2024-03-24 08:00:00,Hydraulic_Press_02,88.66,4.328,8.914,1461.0,1,bearing_wear,78.49,3.699630612191843,1.5674000000000001,0.97215696034928,8.533800000000001,0.17407776040224957,vibration_mm_s,18.58
2024-03-24 08:00:00,Conveyor_Motor_03,58.79,4.271,2.376,1457.0,1,bearing_wear,46.287,4.489506406920252,0.8663000000000001,1.1979786725981394,2.0779000000000005,0.15841117384831432,vibration_mm_s,21.765
2024-03-24 08:00:00,Hydraulic_Press_02,88.66,4.328,8.914,1461.0,1,bearing_wear,78.49,3.699630612191843,1.5674000000000001,0.97215696034928,8.533800000000001,0.17407776040224957,temperature_c,5.506
2024-03-24 08:00:00,CNC_Mill_01,75.57,4.031,4.643,1487.0,1,bearing_wear,66.285,3.5911411061728455,1.1372,1.0189024378112848,4.278700000000001,0.2295691858919957,pressure_bar,2.887
2024-03-24 08:00:00,Hydraulic_Press_02,88.66,4.328,8.914,1461.0,1,bearing_wear,78.49,3.699630612191843,1.5674000000000001,0.97215696034928,8.533800000000001,0.17407776040224957,pressure_bar,2.733
2024-03-24 08:00:00,CNC_Mill_01,75.57,4.031,4.643,1487.0,1,bearing_wear,66.285,3.5911411061728455,1.1372,1.0189024378112848,4.278700000000001,0.2295691858919957,vibration_mm_s,19.143
2024-03-24 08:00:00,Conveyor_Motor_03,58.79,4.271,2.376,1457.0,1,bearing_wear,46.287,4.489506406920252,0.8663000000000001,1.1979786725981394,2.0779000000000005,0.15841117384831432,temperature_c,7.026
2024-03-24 08:00:00,CNC_Mill_01,75.57,4.031,4.643,1487.0,1,bearing_wear,66.285,3.5911411061728455,1.1372,1.0189024378112848,4.278700000000001,0.2295691858919957,temperature_c,5.559
2024-03-25 11:00:00,Hydraulic_Press_02,77.83,1.221,8.93,1458.0,0,none,77.26200000000001,1.4239288371730543,1.1923,0.05987032282821999,8.5425,0.19947946148802045,pressure_bar,2.838
2024-03-28 12:00:00,Conveyor_Motor_03,67.89,0.64,2.212,1442.0,1,overheating,46.301,7.67096031942692,0.5231,0.09857027949641183,2.1329000000000002,0.13382862175184965,temperature_c,11.677
2024-03-28 12:00:00,Hydraulic_Press_02,97.34,1.45,8.604,1434.0,1,overheating,80.25,6.111444637363296,1.2079,0.12641769390925026,8.531699999999999,0.1485036849523975,temperature_c,10.027
2024-03-28 12:00:00,CNC_Mill_01,83.89,0.969,4.294,1439.0,1,overheating,67.164,5.982647500155001,0.7918,0.1055954544476185,4.207800000000001,0.1795158922089031,temperature_c,9.957
