timestamp,machine_id,temperature_c,vibration_mm_s,pressure_bar,rpm,fault_flag,fault_type,temperature_c_rolling_mean,temperature_c_rolling_std,vibration_mm_s_rolling_mean,vibration_mm_s_rolling_std,pressure_bar_rolling_mean,pressure_bar_rolling_std
2024-01-01 04:00:00,CNC_Mill_01,62.36,0.827,4.249,1442.0,0,none,63.302,1.54167765761848,0.8118000000000001,0.03247614509143592,4.103,0.15919798993705903
2024-01-01 04:00:00,Hydraulic_Press_02,78.92,1.146,8.655,1469.0,0,none,78.172,0.5707626476916657,1.1713999999999998,0.05369636859229868,8.5298,0.16018645385924418
2024-01-01 04:00:00,Conveyor_Motor_03,44.54,0.433,2.15,1470.0,0,none,44.468,0.903144506709753,0.47859999999999997,0.08839852939953244,2.1088,0.08216264357967062
2024-01-01 05:00:00,CNC_Mill_01,64.72,0.762,4.034,1426.0,0,none,63.538333333333334,1.4955054886782158,0.8035,0.03545560604474274,4.0915,0.1451506114351571
2024-01-01 05:00:00,Hydraulic_Press_02,80.03,1.265,8.489,1470.0,0,none,78.48166666666667,0.9143175961703176,1.187,0.061374261706353773,8.523000000000001,0.14424007764834224
2024-01-01 05:00:00,Conveyor_Motor_03,44.03,0.529,2.154,1481.0,0,none,44.395,0.8273511950798178,0.48699999999999993,0.0816994492025497,2.1163333333333334,0.07576982688819248
2024-01-01 06:00:00,CNC_Mill_01,67.35,0.797,3.807,1466.0,0,none,64.08285714285714,1.9847729868989572,0.8025714285714286,0.03245949857313026,4.050857142857143,0.17064625063898362
2024-01-01 06:00:00,Hydraulic_Press_02,77.55,1.207,8.514,1410.0,0,none,78.34857142857143,0.905896031036466,1.189857142857143,0.056534439566894634,8.521714285714285,0.1317165065405165
2024-01-01 06:00:00,Conveyor_Motor_03,45.54,0.482,2.322,1440.0,0,none,44.558571428571426,0.8704678544979627,0.48628571428571427,0.07460499153478112,2.1457142857142855,0.10405241353233835
2024-01-01 07:00:00,CNC_Mill_01,64.25,0.735,4.337,1457.0,0,none,64.10375,1.8384926861814967,0.794125,0.03839061455244347,4.086625,0.18760287653901858
2024-01-01 07:00:00,Hydraulic_Press_02,78.77,1.158,8.515,1469.0,0,none,78.40125,0.8518289147475574,1.185875,0.05353887105912598,8.520875,0.12196889240411084
2024-01-01 07:00:00,Conveyor_Motor_03,44.51,0.444,2.041,1421.0,0,none,44.5525,0.806079577780188,0.481,0.07067026046567053,2.132625,0.10320290347521371
2024-01-01 08:00:00,CNC_Mill_01,65.39,0.824,4.201,1445.0,0,none,64.24666666666667,1.7723924508979387,0.7974444444444444,0.03726630888319604,4.099333333333333,0.17958006570886414
2024-01-01 08:00:00,Hydraulic_Press_02,77.37,1.087,8.449,1434.0,0,none,78.28666666666668,0.8677989398472448,1.1748888888888889,0.059952990843752815,8.512888888888888,0.11657984864937421
2024-01-01 08:00:00,Conveyor_Motor_03,45.61,0.487,2.383,1453.0,0,none,44.669999999999995,0.8323460818673923,0.4816666666666667,0.0661362230551458,2.1604444444444444,0.12761182460014345
2024-01-01 09:00:00,CNC_Mill_01,64.89,0.821,3.912,1449.0,0,none,64.311,1.6833660062835756,0.7998,0.03591595126897733,4.0806,0.17937434475296493
2024-01-01 09:00:00,Hydraulic_Press_02,81.69,1.205,8.471,1456.0,0,none,78.627,1.351912636888113,1.1779,0.057320638129347054,8.508700000000001,0.11070787385427126
2024-01-01 09:00:00,Conveyor_Motor_03,43.25,0.497,2.271,1465.0,0,none,44.528,0.904136174601051,0.48319999999999996,0.06254207472662791,2.1715,0.12529010779431513
2024-01-01 10:00:00,CNC_Mill_01,63.64,0.863,4.41,1422.0,0,none,64.196,1.6862858595149286,0.8021,0.039348725801761616,4.091900000000001,0.197195588185943
2024-01-01 10:00:00,Hydraulic_Press_02,81.29,1.247,8.351,1439.0,0,none,78.99100000000001,1.5369916503785317,1.1844999999999999,0.06137362806794323,8.4701,0.0870216448170604
2024-01-01 10:00:00,Conveyor_Motor_03,44.24,0.508,1.867,1451.0,0,none,44.370999999999995,0.785287633078903,0.4878,0.06250119998848022,2.1552,0.15323170545143566
2024-01-01 11:00:00,CNC_Mill_01,65.71,0.715,4.062,1481.0,0,none,64.554,1.5753038507609347,0.7917,0.04732171218842831,4.104,0.1905063428515353
2024-01-01 11:00:00,Hydraulic_Press_02,77.52,1.137,8.622,1425.0,0,none,78.896,1.6008067410597122,1.1863,0.059473710345178815,8.4959,0.09025574773940959
2024-01-01 11:00:00,Conveyor_Motor_03,46.96,0.518,1.859,1454.0,0,none,44.601,1.1372720772874794,0.4779,0.04521172414319099,2.1300999999999997,0.17972537692577273
2024-01-01 12:00:00,CNC_Mill_01,66.17,0.821,4.014,1424.0,0,none,64.654,1.6487786725667952,0.7981999999999999,0.04632685806071654,4.1027000000000005,0.19113349029176221
2024-01-01 12:00:00,Hydraulic_Press_02,78.45,1.242,8.538,1457.0,0,none,78.985,1.5419342110191026,1.1953,0.06050720801873308,8.508700000000001,0.08568034910189239
2024-01-01 12:00:00,Conveyor_Motor_03,45.35,0.446,2.144,1436.0,0,none,44.795,1.0753113244286252,0.4726,0.04556850764386395,2.1222000000000003,0.1769022328858513
2024-01-01 13:00:00,CNC_Mill_01,65.71,0.949,4.021,1463.0,0,none,65.019,1.3952415163293117,0.8113999999999999,0.06663365849512123,4.1047,0.1900526535229413
2024-01-01 13:00:00,Hydraulic_Press_02,79.18,1.122,8.674,1434.0,0,none,79.077,1.5211768105282428,1.1816,0.059989258297724564,8.527800000000001,0.09949070308325232
2024-01-01 13:00:00,Conveyor_Motor_03,45.62,0.577,2.223,1488.0,0,none,44.964999999999996,1.0558119571632478,0.4920999999999999,0.04419263387589484,2.1414,0.1763224319251524
2024-01-01 14:00:00,CNC_Mill_01,63.87,0.78,4.067,1434.0,0,none,65.17,1.13246044816881,0.8067,0.06706721338412018,4.0865,0.18329287432352043
2024-01-01 14:00:00,Hydraulic_Press_02,78.51,1.194,8.542,1467.0,0,none,79.036,1.5313697572217249,1.1864000000000001,0.05873140367620873,8.5165,0.08933737553043843
2024-01-01 14:00:00,Conveyor_Motor_03,47.18,0.501,2.06,1504.0,0,none,45.229,1.249946221065351,0.4989,0.03901694788450555,2.1323999999999996,0.1781224298060185
2024-01-01 15:00:00,CNC_Mill_01,63.71,0.85,4.039,1460.0,0,none,65.06899999999999,1.2188013237056712,0.8154999999999999,0.0663195127981032,4.087,0.18314050465269693
2024-01-01 15:00:00,Hydraulic_Press_02,79.07,1.182,8.571,1449.0,0,none,78.94000000000001,1.4917104276634916,1.1781000000000001,0.051851175921520304,8.5247,0.09029094946646353
2024-01-01 15:00:00,Conveyor_Motor_03,42.73,0.432,2.033,1467.0,0,none,45.099000000000004,1.4414379394664663,0.4892,0.04259577443831723,2.1203,0.18058488308825843
2024-01-01 16:00:00,CNC_Mill_01,63.13,0.817,4.226,1458.0,0,none,64.64699999999999,1.0617182091099155,0.8174999999999999,0.06600042087407894,4.1289,0.15819428982530767
2024-01-01 16:00:00,Hydraulic_Press_02,78.23,1.129,8.509,1427.0,0,none,79.008,1.4357560919444314,1.1703000000000001,0.05287732133070953,8.5242,0.09037059502097103
2024-01-01 16:00:00,Conveyor_Motor_03,45.84,0.529,2.262,1471.0,0,none,45.129000000000005,1.4546969902125089,0.4939,0.04427301661283088,2.1143,0.1740159954333699
2024-01-01 17:00:00,CNC_Mill_01,63.59,0.69,4.277,1460.0,0,none,64.58099999999999,1.1086172568665114,0.813,0.07337271669739069,4.1229,0.15036876892050016
2024-01-01 17:00:00,Hydraulic_Press_02,83.78,1.241,8.586,1473.0,0,none,79.509,2.0751945022629044,1.1785999999999999,0.057079282094683416,8.5313,0.0923351985371171
2024-01-01 17:00:00,Conveyor_Motor_03,45.98,0.576,2.053,1465.0,0,none,45.275999999999996,1.459461087753512,0.5071,0.04731560700938606,2.1155,0.17349495669903478
2024-01-01 18:00:00,CNC_Mill_01,64.64,0.738,4.127,1452.0,0,none,64.506,1.0725898045799664,0.8044,0.07689560022090555,4.1155,0.14789880173806574
2024-01-01 18:00:00,Hydraulic_Press_02,75.2,1.385,8.603,1418.0,0,none,79.292,2.4101443018117257,1.2084,0.07792617589031876,8.5467,0.08989382626187403
2024-01-01 18:00:00,Conveyor_Motor_03,46.63,0.462,2.11,1428.0,0,none,45.378,1.5197938456689875,0.5045999999999999,0.04912161778009077,2.0882,0.14603104692724267
2024-01-01 19:00:00,CNC_Mill_01,66.02,0.743,4.09,1454.0,0,none,64.619,1.1724186775873044,0.7966,0.07895315066544208,4.1333,0.13035681800350948
2024-01-01 19:00:00,Hydraulic_Press_02,77.02,1.204,8.822,1463.0,0,none,78.825,2.345441204644544,1.2083,0.07793166522309433,8.5818,0.12040099667361623
2024-01-01 19:00:00,Conveyor_Motor_03,45.28,0.338,2.001,1467.0,0,none,45.581,1.3273653938870345,0.48869999999999997,0.07217732792689587,2.0612,0.13284226235150648
2024-01-01 20:00:00,CNC_Mill_01,64.83,0.737,4.276,1467.0,0,none,64.738,1.1212869590093608,0.784,0.0772139883699838,4.1198999999999995,0.10270827079105639
2024-01-01 20:00:00,Hydraulic_Press_02,77.5,1.104,8.429,1437.0,0,none,78.446,2.204864319332755,1.194,0.08299665321230999,8.5896,0.10537678428699031
2024-01-01 20:00:00,Conveyor_Motor_03,45.61,0.641,1.911,1468.0,0,none,45.718,1.2415026737340848,0.502,0.08688434202368621,2.0656,0.12626092911990647
2024-01-01 21:00:00,CNC_Mill_01,66.55,0.97,3.972,1440.0,0,none,64.82199999999999,1.2285293828168968,0.8095000000000001,0.09249054005680796,4.1109,0.111879349698186
2024-01-01 21:00:00,Hydraulic_Press_02,76.94,1.301,8.567,1465.0,0,none,78.388,2.2392895698809943,1.2104,0.08660664588304477,8.5841,0.10493220033272367
2024-01-01 21:00:00,Conveyor_Motor_03,44.91,0.426,1.614,1430.0,0,none,45.513,1.1814308650483463,0.4928,0.08982303589713374,2.0411,0.18218821159571266
2024-01-01 22:00:00,CNC_Mill_01,63.13,0.78,4.445,1421.0,0,none,64.518,1.23401602726851,0.8054,0.09283222620524738,4.154,0.14768961446974618
2024-01-01 22:00:00,Hydraulic_Press_02,78.2,1.165,8.716,1421.0,0,none,78.36300000000001,2.2399159210410926,1.2027,0.08690742200755931,8.6019,0.11115599648941953
2024-01-01 22:00:00,Conveyor_Motor_03,45.02,0.593,1.953,1459.0,0,none,45.480000000000004,1.1910592857713747,0.5075,0.09327527956418986,2.022,0.18020297198190366
2024-01-01 23:00:00,CNC_Mill_01,64.1,0.816,4.21,1442.0,0,none,64.357,1.1642742135959367,0.7921,0.07837438640553712,4.1729,0.1407065109446689
2024-01-01 23:00:00,Hydraulic_Press_02,78.99,1.209,8.738,1425.0,0,none,78.344,2.2330109220014602,1.2114,0.08215594926723203,8.6083,0.11743371652884922
2024-01-01 23:00:00,Conveyor_Motor_03,42.07,0.671,2.077,1462.0,0,none,45.125,1.6026315165307878,0.5168999999999999,0.10505072848655338,2.0073999999999996,0.1675809588759337
2024-01-02 00:00:00,CNC_Mill_01,64.07,0.822,4.169,1440.0,0,none,64.377,1.1566719500359617,0.7963,0.078778240086404,4.1831,0.13578778377388087
2024-01-02 00:00:00,Hydraulic_Press_02,79.27,1.153,8.554,1436.0,0,none,78.42,2.252139723314999,1.2073,0.08412035029250257,8.6095,0.11674021491233483
2024-01-02 00:00:00,Conveyor_Motor_03,45.46,0.572,2.222,1463.0,0,none,44.952999999999996,1.4418048103370673,0.524,0.10624918300339486,2.0236,0.18055851621504157
2024-01-02 01:00:00,CNC_Mill_01,64.16,0.734,4.312,1462.0,0,none,64.422,1.1364154170020737,0.7847,0.0785324419870186,4.2104,0.13095478439352864
2024-01-02 01:00:00,Hydraulic_Press_02,78.18,1.198,8.692,1438.0,0,none,78.331,2.2411576869506105,1.2088999999999999,0.08373695586643798,8.621599999999999,0.11856287595852241
2024-01-02 01:00:00,Conveyor_Motor_03,44.7,0.544,2.067,1472.0,0,none,45.15,1.2221747465526787,0.5351999999999999,0.10125962231368985,2.027,0.1810745702742372
2024-01-02 02:00:00,CNC_Mill_01,66.22,0.866,4.396,1450.0,0,none,64.73100000000001,1.1657944358533698,0.7896,0.08221408368129851,4.2274,0.1436262124018067
2024-01-02 02:00:00,Hydraulic_Press_02,77.53,1.255,8.549,1447.0,0,none,78.261,2.2555484674218214,1.2215,0.07976388767968735,8.6256,0.11496202271475192
2024-01-02 02:00:00,Conveyor_Motor_03,45.89,0.508,1.977,1492.0,0,none,45.155,1.2254092286978138,0.5330999999999999,0.10161960659461564,1.9985,0.16132937322963303
2024-01-02 03:00:00,CNC_Mill_01,63.18,0.72,4.374,1466.0,0,none,64.69,1.2164885714401326,0.7926,0.07864575993374057,4.2371,0.15046110608540808
2024-01-02 03:00:00,Hydraulic_Press_02,78.94,1.25,8.498,1432.0,0,none,77.777,1.2223206526021946,1.2224,0.08005858965643713,8.6168,0.12151159066799821
2024-01-02 03:00:00,Conveyor_Motor_03,43.98,0.506,2.246,1447.0,0,none,44.955,1.238935474958686,0.5261,0.10074329313215404,2.0178000000000003,0.1791354546456696
2024-01-02 04:00:00,CNC_Mill_01,64.52,0.734,4.262,1439.0,0,none,64.678,1.2176279307644793,0.7922,0.07896384545403602,4.2506,0.14545805046282034
2024-01-02 04:00:00,Hydraulic_Press_02,78.37,1.134,8.537,1440.0,0,none,78.09400000000001,0.8268037520745143,1.1973,0.060332504598359836,8.6102,0.12410909179696354
2024-01-02 04:00:00,Conveyor_Motor_03,45.35,0.462,1.883,1422.0,0,none,44.827,1.1056023999009135,0.5261,0.10074329313215404,1.9951,0.18053097610474747
2024-01-02 05:00:00,CNC_Mill_01,64.68,0.743,4.247,1480.0,0,none,64.54400000000001,1.123636952044568,0.7922,0.07896384545403602,4.266299999999999,0.13423780722616419
2024-01-02 05:00:00,Hydraulic_Press_02,77.76,1.269,8.497,1430.0,0,none,78.168,0.7495005744568541,1.2038,0.0644925490959141,8.5777,0.10329036741148931
2024-01-02 05:00:00,Conveyor_Motor_03,44.57,0.499,2.148,1433.0,0,none,44.756,1.096035279237546,0.5422,0.07753393522265666,2.0098000000000003,0.18693599617694365
2024-01-02 06:00:00,CNC_Mill_01,67.3,0.842,4.184,1458.0,0,none,64.791,1.424651614333215,0.8027,0.07778038884506097,4.257099999999999,0.1366304423537365
2024-01-02 06:00:00,Hydraulic_Press_02,77.4,1.255,8.534,1450.0,0,none,78.158,0.7599970760177961,1.2189,0.05559266538352388,8.5882,0.09111384819737216
2024-01-02 06:00:00,Conveyor_Motor_03,43.84,0.508,2.104,1460.0,0,none,44.579,1.0856687647098717,0.5289,0.06971601123287409,2.0291,0.18556008311176228
2024-01-02 07:00:00,CNC_Mill_01,66.44,0.916,4.523,1435.0,0,none,64.78,1.409909374550172,0.7973,0.06583151896233967,4.3122,0.11882367889720709
2024-01-02 07:00:00,Hydraulic_Press_02,78.28,1.27,8.828,1434.0,0,none,78.292,0.6280622757515762,1.2158,0.05119635403685186,8.6143,0.1178313766928561
2024-01-02 07:00:00,Conveyor_Motor_03,44.1,0.433,1.781,1439.0,0,none,44.498000000000005,1.0884423120527145,0.5296000000000001,0.06859413645170816,2.0458,0.14770450982357297
2024-01-02 08:00:00,CNC_Mill_01,65.23,0.739,4.251,1488.0,0,none,64.99000000000001,1.2879613520771744,0.7931999999999999,0.06826061171064254,4.2928,0.11026110425309099
2024-01-02 08:00:00,Hydraulic_Press_02,77.13,1.276,8.365,1460.0,0,none,78.185,0.728579287228109,1.2268999999999999,0.05099117570717525,8.5792,0.13517297560286873
2024-01-02 08:00:00,Conveyor_Motor_03,47.75,0.394,2.277,1441.0,0,none,44.771,1.4988918128626425,0.5097,0.0765608690302472,2.0782,0.16010191198802745
2024-01-02 09:00:00,CNC_Mill_01,67.03,0.663,4.183,1475.0,0,none,65.283,1.3920652123932895,0.7779,0.07890000704126147,4.2901,0.11281494187877333
2024-01-02 09:00:00,Hydraulic_Press_02,77.1,1.072,8.501,1451.0,0,none,77.99600000000001,0.7415778973094097,1.2132,0.07086575728485205,8.555499999999999,0.12460002675227286
2024-01-02 09:00:00,Conveyor_Motor_03,45.93,0.464,1.94,1447.0,0,none,45.157,1.1915447490081432,0.489,0.05221749387577558,2.0645000000000002,0.16597004415121236
2024-01-02 10:00:00,CNC_Mill_01,65.77,0.81,4.307,1428.0,0,none,65.453,1.3298876310091488,0.7767,0.07824328157171778,4.3039000000000005,0.10448864903795847
2024-01-02 10:00:00,Hydraulic_Press_02,79.92,1.077,8.55,1435.0,0,none,78.061,0.8810278088687455,1.2056,0.08134043684826549,8.5551,0.12461179719432845
2024-01-02 10:00:00,Conveyor_Motor_03,45.17,0.624,2.277,1451.0,0,none,45.128,1.186870768964428,0.49420000000000003,0.06289815400930121,2.07,0.17255015373958785
2024-01-02 11:00:00,CNC_Mill_01,67.63,0.965,4.163,1469.0,0,none,65.8,1.405576196598554,0.7998000000000001,0.09626098782880724,4.289,0.11344504298459972
2024-01-02 11:00:00,Hydraulic_Press_02,80.05,1.252,8.355,1464.0,0,none,78.248,1.084136112815707,1.211,0.08256310717667227,8.5214,0.12896786852201464
2024-01-02 11:00:00,Conveyor_Motor_03,42.36,0.585,1.923,1409.0,0,none,44.894,1.4760698568232509,0.4983000000000001,0.0676610014048795,2.0556,0.1787264825244299
2024-01-02 12:00:00,CNC_Mill_01,66.08,0.778,4.425,1451.0,0,none,65.78599999999999,1.4016196979843676,0.791,0.09352005132590549,4.2919,0.11680510833577963
2024-01-02 12:00:00,Hydraulic_Press_02,75.93,1.33,8.244,1449.0,0,none,78.088,1.2987070493379382,1.2185000000000001,0.09006941767325918,8.4909,0.1551275102760471
2024-01-02 12:00:00,Conveyor_Motor_03,44.95,0.531,1.79,1448.0,0,none,44.8,1.4349525737420308,0.5006,0.06841409861197387,2.0369,0.1967392239036791
2024-01-02 13:00:00,CNC_Mill_01,66.0,0.696,4.255,1431.0,0,none,66.06800000000001,1.061453929496922,0.7886,0.09582414448700634,4.279999999999999,0.11352728502190279
2024-01-02 13:00:00,Hydraulic_Press_02,76.41,1.159,8.491,1469.0,0,none,77.83500000000001,1.3593074216919263,1.2094,0.0911240912163189,8.4902,0.15510770451528402
2024-01-02 13:00:00,Conveyor_Motor_03,45.76,0.421,2.02,1434.0,0,none,44.977999999999994,1.432331432781297,0.49210000000000004,0.07280789029280332,2.0143,0.1825170007302203
2024-01-02 14:00:00,CNC_Mill_01,63.45,0.791,4.117,1426.0,0,none,65.961,1.268563929979271,0.7943,0.09389124914850513,4.2655,0.12478359044539614
2024-01-02 14:00:00,Hydraulic_Press_02,78.05,1.357,8.395,1454.0,0,none,77.803,1.3490412233220714,1.2317,0.09767298045575927,8.475999999999999,0.15683749551685874
2024-01-02 14:00:00,Conveyor_Motor_03,44.67,0.491,2.192,1465.0,0,none,44.910000000000004,1.4288456879593363,0.495,0.07204936579256689,2.0452,0.18396907952757174
2024-01-02 15:00:00,CNC_Mill_01,64.14,0.758,4.159,1404.0,0,none,65.907,1.338706257714684,0.7958000000000001,0.09309708194496036,4.2567,0.1292560336008426
2024-01-02 15:00:00,Hydraulic_Press_02,80.05,1.079,8.747,1445.0,0,none,78.032,1.5239553799242478,1.2127,0.10758774197008797,8.501,0.17892642808335293
2024-01-02 15:00:00,Conveyor_Motor_03,45.47,0.546,2.562,1472.0,0,none,45.0,1.433387595872097,0.4997,0.07384977243627015,2.0866,0.24584918592954935
2024-01-02 16:00:00,CNC_Mill_01,63.57,0.79,3.959,1454.0,0,none,65.534,1.4243532645457824,0.7906,0.09167115140544489,4.2341999999999995,0.15938827504625977
2024-01-02 16:00:00,Hydraulic_Press_02,75.87,1.139,8.403,1428.0,0,none,77.87899999999999,1.6647552372646477,1.2011,0.10876728470556858,8.4879,0.18102513637614157
2024-01-02 16:00:00,Conveyor_Motor_03,46.32,0.635,2.099,1480.0,0,none,45.248000000000005,1.4249038953947408,0.5124,0.08544549919880703,2.0861,0.24581494846507768
2024-01-02 17:00:00,CNC_Mill_01,63.71,0.806,4.428,1461.0,0,none,65.261,1.4914530573310791,0.7796000000000001,0.08092136100354881,4.2247,0.14216270021821228
2024-01-02 17:00:00,Hydraulic_Press_02,77.71,1.117,8.369,1422.0,0,none,77.822,1.6592488260254237,1.1858,0.10875946957493951,8.442,0.13837629854856237
2024-01-02 17:00:00,Conveyor_Motor_03,47.86,0.574,1.89,1461.0,0,none,45.623999999999995,1.5763544440681285,0.5265,0.08246918616469225,2.0970000000000004,0.23285808744574205
2024-01-02 18:00:00,CNC_Mill_01,64.27,0.748,4.111,1433.0,0,none,65.16499999999999,1.5242065331035541,0.7805000000000001,0.08046842030676798,4.2107,0.14612327368051642
2024-01-02 18:00:00,Hydraulic_Press_02,76.75,1.204,8.541,1449.0,0,none,77.784,1.6810657994921863,1.1786,0.10442136860921804,8.459599999999998,0.13868685750439813
2024-01-02 18:00:00,Conveyor_Motor_03,43.64,0.481,2.013,1465.0,0,none,45.21300000000001,1.4941073143073291,0.5352,0.07068521769082982,2.0705999999999998,0.22501664135989757
2024-01-02 19:00:00,CNC_Mill_01,63.53,0.84,4.215,1465.0,0,none,64.815,1.448326620621188,0.7982,0.07061444611409196,4.213900000000001,0.14579929126485258
2024-01-02 19:00:00,Hydraulic_Press_02,78.82,1.066,8.401,1461.0,0,none,77.95599999999999,1.6912664551223995,1.178,0.10511686618024492,8.4496,0.13897497776378767
2024-01-02 19:00:00,Conveyor_Motor_03,42.29,0.439,1.856,1451.0,0,none,44.849000000000004,1.7254979957488554,0.5327,0.07385428596605316,2.0622,0.2318964328219721
2024-01-02 20:00:00,CNC_Mill_01,63.64,0.821,4.296,1417.0,0,none,64.602,1.4488984321430705,0.7993,0.07090376890155022,4.2128,0.14505845564997422
2024-01-02 20:00:00,Hydraulic_Press_02,76.18,1.195,8.402,1451.0,0,none,77.582,1.6207529114581547,1.1898,0.09896217010105976,8.4348,0.13491627033090145
2024-01-02 20:00:00,Conveyor_Motor_03,44.42,0.431,2.251,1438.0,0,none,44.774,1.7262946832256985,0.5134,0.07255067194726725,2.0596000000000005,0.22935232479503825
2024-01-02 21:00:00,CNC_Mill_01,63.31,0.867,4.279,1479.0,0,none,64.17,1.0289152864384046,0.7895,0.048776702088873,4.2244,0.14527154649903812
2024-01-02 21:00:00,Hydraulic_Press_02,76.8,1.002,8.587,1446.0,0,none,77.25699999999999,1.3786390229337258,1.1648,0.11219605855624122,8.458,0.13953733072790062
2024-01-02 21:00:00,Conveyor_Motor_03,44.09,0.53,2.113,1447.0,0,none,44.947,1.53340615769092,0.5079,0.06849079419081719,2.0786000000000002,0.22459949539866117
2024-01-02 22:00:00,CNC_Mill_01,65.38,0.893,4.251,1442.0,0,none,64.1,0.9003085890712736,0.8009999999999999,0.058376174744306175,4.207,0.12796440477292453
2024-01-02 22:00:00,Hydraulic_Press_02,77.35,1.161,8.559,1442.0,0,none,77.399,1.2975142902232066,1.1479,0.09612428297666366,8.4895,0.12005484857625497
2024-01-02 22:00:00,Conveyor_Motor_03,48.11,0.523,2.231,1443.0,0,none,45.263,1.8308471020571617,0.5071,0.06823724952122712,2.1227,0.2039858655234066
2024-01-02 23:00:00,CNC_Mill_01,64.39,0.896,3.894,1430.0,0,none,63.93900000000001,0.6244900141537272,0.8210000000000001,0.052355621580791926,4.1709000000000005,0.15986344867486804
2024-01-02 23:00:00,Hydraulic_Press_02,77.47,1.05,8.503,1484.0,0,none,77.505,1.2501755432294233,1.137,0.10079241594044183,8.4907,0.12013145577519449
2024-01-02 23:00:00,Conveyor_Motor_03,44.67,0.526,2.224,1406.0,0,none,45.154,1.8304170745124344,0.5176000000000001,0.06123579200289826,2.1431,0.20277105316094807
2024-01-03 00:00:00,CNC_Mill_01,66.16,0.819,3.978,1473.0,0,none,64.21000000000001,0.9109945724926504,0.8238,0.05131125066147205,4.157,0.17074347230079773
2024-01-03 00:00:00,Hydraulic_Press_02,77.38,1.227,8.595,1495.0,0,none,77.438,1.2355907269175102,1.124,0.07411852370059367,8.5107,0.11907238694732787
2024-01-03 00:00:00,Conveyor_Motor_03,45.37,0.515,2.031,1433.0,0,none,45.224000000000004,1.823221812555393,0.52,0.060543831688748884,2.1270000000000002,0.20483814748885684
2024-01-03 01:00:00,CNC_Mill_01,63.72,0.866,4.211,1440.0,0,none,64.168,0.924166892094928,0.8346,0.04711734759559802,4.1622,0.17160082879882715
2024-01-03 01:00:00,Hydraulic_Press_02,78.5,1.238,8.656,1440.0,0,none,77.283,0.9312601975579429,1.1399000000000001,0.0801976031783711,8.5016,0.10113269610874166
2024-01-03 01:00:00,Conveyor_Motor_03,43.53,0.478,2.033,1458.0,0,none,45.029999999999994,1.8959020134079791,0.5132,0.06111519178294918,2.0741,0.1371353346151164
2024-01-03 02:00:00,CNC_Mill_01,63.62,0.861,4.33,1477.0,0,none,64.173,0.9207008200278493,0.8417,0.04494947781182236,4.1993,0.1626598700765903
2024-01-03 02:00:00,Hydraulic_Press_02,80.82,1.233,8.384,1425.0,0,none,77.77799999999999,1.3278537402724913,1.1493,0.08541929264256105,8.4997,0.10334521437074004
2024-01-03 02:00:00,Conveyor_Motor_03,47.24,0.358,2.198,1449.0,0,none,45.122,1.9856529852362845,0.48550000000000004,0.0625339907570272,2.084,0.1425973351784666
2024-01-03 03:00:00,CNC_Mill_01,63.31,0.822,4.567,1453.0,0,none,64.133,0.9512337018606457,0.8432999999999999,0.04380778723266191,4.2132,0.18829397818895346
