transaction_amount,merchant_category,hour_of_day,day_of_week,distance_from_home,velocity_24h,velocity_7d,card_present,online_transaction,international,num_transactions_24h,avg_amount_7d,std_amount_7d,account_age_days,credit_limit,utilization_rate,failed_attempts_24h,device_change,ip_change,new_merchant,is_fraud
4.859780263314542,0.9444363149938924,5.866426905551999,-3.274579429908977,-0.42457477126386445,2.1208752026463977,-2.7081690886784426,3.249512469003441,-0.8081843995023595,-1.088543177789616,3.0257290848522174,-0.10422535303278807,-3.037471834247128,2.539432175086197,0.3973920509565655,1.7137430711813213,-2.483677309181563,-1.2874300688555889,0.43493460031677245,0.7036892390685431,0
5.191951898839227,0.5005399507254719,0.5246320999067366,0.6228788890595282,0.6591546420143559,0.8436968286758075,1.9880685164281846,-1.2176381953448807,1.6379923444568936,0.527331421715944,-1.1774675744242882,-0.6383661634523601,0.1613649539018518,-1.7758286118356008,1.8676653817499185,-1.3115349480009821,0.7483140863413176,0.10615377867966713,-1.855930867055442,1.9190764277791552,0
3.276391645824484,-0.10207899738488524,-1.3281820782622602,0.23806755060796814,0.3972650843516293,1.6351309002097327,1.6168347432153016,-3.0802732362909486,0.422030854828933,1.6268815976867086,-5.786117776968674,1.2091918105913129,1.4975198945444048,-5.999236890068362,-0.14406347334462383,1.990050175167731,-4.949767832311709,-0.4980640237641183,-4.826848322904243,0.35354651812914656,0
-0.9570858977310164,0.6595407643286875,-4.887717585552445,-0.9898643886108824,3.4923294555222704,1.919437139117196,-1.0354933095834966,-5.818983650123402,0.5901640764134068,-2.52088235210624,-4.444728903861065,-0.43113592107124954,2.614664230627336,0.042351683854973995,-1.7966389089592516,-2.2408335692028176,-6.7923604934208806,3.577368912954657,-3.6073567333986896,1.824784804557796,0
4.810210774589263,-0.1423486865154642,-5.670129589878039,-4.047601350879749,2.730701719864964,2.5981396866032873,-0.28844075631176835,-2.400677416308323,-0.2846769245903387,-0.4469739154414205,-0.7469082129270771,1.028334777858993,4.916955675977865,-1.401962922687208,-0.41847283057180573,-0.9938993869434063,-1.8031673008290126,0.7299751857172836,-0.2653987698297763,6.382816751349872,0
2.8119251891614736,-0.868649993287873,1.7835901745998275,-0.8438366082310096,-0.7125642893166921,1.4672326890622334,-2.193637333290888,0.8346287766199502,-1.288378273612342,-0.752930342451537,0.07634781190871859,-2.5588133734285567,-2.012691317286634,3.146077290512341,-0.11041052427420922,-0.5739868782048068,-1.2211548720394194,2.260086020791488,-0.7203537542639189,1.588491646235774,0
10.06302751197178,-0.7682677029548609,-4.546766379852073,0.037401495843962795,2.7927030266417034,1.561694187109023,-3.6447909790861908,-2.0037042274093144,0.8270017541339574,-0.22402129852143138,3.5134691868938632,0.8357298299044529,3.492198313240635,-4.277969007482174,0.913353223448676,3.2687891741866246,2.40600909690576,-0.3010553297580669,-0.25530055127426043,1.574270338660786,0
2.8633200215532524,-0.6430339405943093,2.184765692454272,-1.0032284983469675,0.9295301880917546,4.24348234745626,1.5861084678360489,2.874986191368548,0.5979224299768019,1.1481570252845998,-0.41023244042600593,0.9732092783064061,0.6203985432630735,-1.9745547601340303,-1.9358045923539078,0.23766648292286763,-2.3908600950864223,-1.0815880895703542,-1.6983342791383604,3.6114429254868265,0
1.7185332199994279,0.8269359209624235,2.220733018528557,1.277423007696841,1.2117055222942958,1.780112559534027,-0.3930831613423539,-0.8631025923597355,1.3704798226527088,1.0382388322400984,-1.0802135412199847,-0.508174898563751,-2.702239788289451,-3.5956505622721413,0.9658538684255736,-0.8989972613978938,-1.1527033558148818,-2.7101366179791153,0.6017439558264361,-2.9965066186134903,1
9.234185977753068,0.08189306829679757,-1.525702813431682,-2.263149534451307,3.037230982622788,1.188974491514389,-4.801622382710508,2.899608182210476,1.4539262559008415,1.0997822825068586,1.616077245624578,0.49652541919736676,1.2010648872304666,-2.7530936711748364,-0.5998425101903511,2.283763007788679,-4.391026639689963,-0.1653171617109639,-0.18245519859934922,4.022290837526966,0
2.48859971771778,-0.6928565583254017,-2.5806215217271373,-2.2800470970617757,4.511383749341718,2.042843139681499,0.2612796519060987,-1.3473312286320285,0.7726071570836791,1.6885575159974509,0.2639638461575241,-2.168319883892745,1.8714005519062078,-4.342413443338805,1.5345015790191046,-1.8458080188414836,-0.9986747430029562,-0.47250431278987004,-1.0475890373558325,6.092515648560086,0
7.119718313260014,0.1487288484802871,4.031035077469757,2.1192667448006954,-4.413660344339926,4.1058625457644125,-1.807272951588695,3.359168903246189,-0.957345786078801,0.46743868378309916,-4.108896843381361,-1.170718420714509,-4.384397762620859,3.018146620380704,0.15322305190243202,-0.7104514572299037,-2.762197898102052,1.1400809173252546,0.5321152400907339,-2.8948953952631116,0
3.4025974970391224,1.197356171351723,3.882456830899858,-1.4126095644527843,-0.9449329617966425,2.7287927416029865,-0.6636882845575106,1.9059769441848298,1.271963454010836,-0.06701801627798587,-1.3026143497695872,2.402853976084135,-2.092754753921299,1.2512654511367904,-0.07537854017563975,-1.1487595693945336,-2.16653753419045,0.43220396959693663,-1.1106562397326012,3.1233572396757237,0
2.866783065792685,1.5021506412101986,0.9651494865605535,-2.7124295534389815,3.247358302536237,-0.720136128841399,-6.094228052659573,-0.7104190968688975,1.298623743125061,-0.18657226844955277,2.471042191217614,1.4229829955633848,-3.0831345123615486,0.29999567798684545,-0.3475289198825394,-0.6429667755341928,-2.287428742220297,1.6202692212699574,-0.3943759931367714,3.462819299315212,0
6.997830666395329,-0.5696530939500907,3.7689802749097217,0.6263742615254654,-2.447367208465405,1.7881051866249817,0.3675907483102901,0.817401650267346,1.060695969843247,0.9029369335049181,-2.0521678601519207,-0.3370690576744647,-2.687257515148189,-0.34037601118530614,0.08352846595989394,1.0264395077152626,-0.8635365250894809,-0.28221581018273745,-1.675714958781451,-1.1048951539211214,0
-0.3556264397841784,0.25495052238416366,3.886128326715524,-3.0512716424864488,-3.190658527383521,3.467755461417576,2.7438636763374933,2.8283785611102576,-1.9196424750899561,0.3159642404249041,1.094385842960946,-0.1461414450931592,-1.3350340061478612,5.462472001932188,-0.32905585413049865,2.3543196153577584,-0.49412434361709223,2.264980783681666,-2.7335506630605177,2.2209711402928924,0
6.341708114965183,-0.7047743305107937,-0.26119041867802184,0.34193485394156786,-1.2363049839814484,4.712450996647219,0.3708497995509175,1.6288868402647303,0.362916077448543,3.982223350707392,-4.1026432026428115,1.5499015637989333,-1.1623444590464929,-2.9372519435945765,0.9670163124643234,-0.13270188379615555,-1.4715556832239698,1.0205046118369263,-1.9657593072951465,3.3121972760665113,0
3.835316718953642,1.5221773786331276,6.347713101829754,1.2782848914228655,-2.523868426676091,-0.04945648610726172,0.5727382003875453,2.501430022722184,2.1320974101866064,-1.0676972080969835,0.37412493548856496,-0.9231269814766137,-3.7096318183905326,2.856561839419585,0.5085820179199945,0.16177044183273837,-0.2727535798275569,-0.9149803500125667,0.12358673515946705,-3.4918814419329816,0
6.227509920263098,-1.0969137435583285,5.241427854473007,-1.7997932164919752,-2.6706729255915436,0.9383128472152956,2.5844558866350114,3.8607736548723572,1.9476586716176383,1.4427967139293785,-2.9211080639486973,0.4511079626102366,-1.3398094301893249,-0.15149755179500446,0.5275843507201375,0.2149849391047629,-2.9045349178730318,-1.351162451720627,-1.7548177197084915,3.1164397955850753,0
4.922513169716421,0.0066871619942865754,-0.8251936762891197,2.634592179997312,-2.544250711803737,0.6254003333854783,2.5101572235908662,1.6486163724810399,1.0362050123767792,2.177429497207566,-7.09197004354873,-0.2063740569112156,0.13125016974070292,-1.211792696317556,-0.24555865590294407,-2.9658294731266537,-2.086287136150847,0.8546397646298183,-0.5164376260245715,1.0387083898219307,0
10.787607288869683,-0.10887672943085566,-5.366822037588307,-1.176158509693324,2.8810511545969066,0.45523726535501297,-6.510200342328646,0.11359316085092241,0.004280472276696971,1.8265811190955115,5.519592528146383,-2.272463738455343,1.033884202827853,-2.8261198106981267,-0.32594472833585214,2.442787660184549,3.767656202738788,-0.0076974057606551405,3.27209448834152,1.9003373462421973,0
6.458449433884873,-0.07912623493223149,3.7523143152597105,1.6541581861159074,-0.6602104890737295,2.5610601886702606,-0.9669460742796291,1.2520226508011523,-3.0379611351989544,0.25519845759744797,-1.5457296703155081,1.061593438918514,-2.9296354224247763,-1.4294949667152532,0.7254650452593797,-0.4474415093296952,-1.8042806322297924,-1.8351564970774186,0.38827025816796956,-2.681087754320889,0
2.8378091271751216,-1.286355661168292,1.297432458407285,-1.7621913865327679,-0.3765334437194716,1.8225875928574193,1.949685385635883,1.7711698690932454,-0.41113095002455263,2.1074914316825506,-2.0288035927926895,0.8179279358151398,-0.2285874253693938,-1.2357540193827263,-0.2564148802435924,-1.620040242272906,-0.7550180071185664,-0.43154657750533465,-0.7322094563972118,4.8047548814189405,0
8.728398084996158,0.7658060454404576,-2.7739034678076235,5.381770717555514,-0.4724945122170222,3.059203492392331,1.7189638737721349,-2.0623962647905696,0.058493013993919624,2.0731194048311283,-3.1991789791264793,0.2983310655800002,0.598502128832276,-6.056951589520454,0.8178904180292732,-0.06314540451199846,2.4452367217032163,-2.637254079581305,1.2561593881491495,-5.962077434370604,0
4.879226789821409,-1.1029302828886214,-0.019983292074895506,-0.08631962387179581,-0.7311631750203795,4.999562253893811,-3.8564400334066287,1.4052035625783525,0.7378817288769467,1.7695575922652544,-1.2894035801819583,-0.9720255746385824,-1.4398939683142906,-1.574702081237819,1.0150553840097678,3.0748697461220513,-3.0854382974786394,1.2642566394064165,-1.7435596412262546,0.4405667966297775,0
7.876620917726191,0.7343397809185354,1.5845100070888842,1.499902952552234,0.08706175018145523,0.3520335419190821,-2.295216818085309,0.6050641711811808,0.7012281336043451,0.24225033105302296,0.35083346440864793,-0.14146071289000747,-1.9566602399104505,-2.326075079122402,-0.7107064784356288,0.18573749033748665,0.12603260928126137,-2.7758355367213152,2.4260643893197984,-3.6064528965708074,0
4.416238727221232,1.4527011988194625,-1.8425891629555715,-3.3436729274455597,1.939497932648053,2.8825992075260007,-6.300827273804677,-0.17437536085231375,-0.3904945011681188,-0.1321063818498931,5.331983784939813,0.05256958088316152,0.22223414329217506,-0.5458985539586684,-0.23367203592123317,2.81117804163142,1.7735787585095983,0.2084138395253461,1.4923373276186016,3.108334775936932,0
0.483543911960604,0.4918742933606549,0.07318852241960612,-0.740918030897554,1.1722301835745315,1.1962295499592943,-3.7928287578549007,1.6321039360056762,0.3027386841865543,-0.0773031082157174,-0.026374990440207222,-1.143928830499205,-1.7715049669768104,1.4807053887436807,1.0845564945090769,-0.4088519297831562,-4.053178693192253,1.1782698150854922,0.8050925521081911,-0.00689986926057512,0
6.083792769050017,-0.6736407179234928,1.1131695181562182,2.995273478080777,-2.465578849181016,-0.8545934317144996,7.450392030389852,1.1055517624087103,0.3005923847394256,0.5150326215186107,-7.844500395453788,0.8685886269828709,2.1619032589056473,-0.5252252027177996,-0.5744816466944882,-5.001889717982573,-1.1174463793198997,0.9474221657910415,-2.9857100811002035,3.836146738277968,0
7.310041177800668,0.8295838544350381,1.2121078566639907,-1.4045707961938199,0.7275313606067069,-1.2083794695577896,-2.117979463359554,0.8103356713261551,0.13890383327425299,1.3433150145918529,-1.8600820665143096,-0.9254309431677502,-1.513958155363229,-1.8679200991635294,1.3624802224031478,-0.021505722089279256,-3.6659841555642165,0.1727664847484447,-1.3982085778319324,2.761845588048254,0
6.065893950115304,0.5191596300266333,1.1614514683264305,3.1736704415078716,-0.15570929869772931,1.8585953832197937,1.499779691934531,0.22095595609520324,0.264052812102645,1.0433154265933937,-2.659802249200022,-3.4648091473983578,-1.0505283388276812,-2.98778624208831,0.23033980946520471,-2.1525372444586166,0.3565337706931775,-1.7882250520530636,0.5862453406450483,-1.95117976084092,0
6.295641197769022,1.9799704754619196,5.861315205340915,2.149259452328544,-2.413884563275701,2.569337189412691,3.691314066847036,2.0260737052305906,-1.3635594335199779,-0.48627585450453514,-2.487805480130818,-1.1055553575092072,-1.9305852445907243,0.49110329797579144,0.11670343981096912,-2.540666573335418,0.5440969732811343,-1.5273447405783376,-0.6770438962167808,-0.37420396943777773,0
7.421356575320691,0.6056726638334079,-0.03751075596503448,-3.455756518469284,-0.5050494465209256,1.6657345788730324,0.0744464525541419,-0.3046860764736157,-0.7305542399127896,2.0436310402393634,-0.3546232712396281,0.011345039935087908,0.8712217849984011,-2.487899619968369,0.07641666126279278,2.4210351748550676,0.08341148526034514,0.16964343417941596,-2.744663725879281,5.591836860358793,0
4.649571127604839,1.4215544338592052,0.6638845225912096,2.710799271174997,-0.5946811483617072,0.8293218865607097,1.4205079367607183,-0.7808789111902141,-0.6730948965848316,0.5453264046420407,-3.0507400237152766,1.8173606218018574,-0.08845010525960928,-3.192917275134594,-1.768248781569552,-1.1749760421804496,0.34085602020758965,-1.3050973623553874,-0.5975046141608142,-1.155404862125493,0
4.979164937586127,1.741180653086573,2.0681840688084665,0.40123760872188785,-2.7631953434578884,1.8827609169248003,-1.6252967906137687,0.6910506566335957,-1.0406955846090045,2.265794540921628,-3.8302161127240786,0.779697242618353,-3.780877146722597,-0.292918597625766,-0.7481224482991055,0.46929110740577473,-2.080930142379512,1.1355943882637163,-1.2933546664346796,-0.5487157866972305,0
4.377091143551947,0.49005378011533557,4.868756178673955,-0.8208905684125467,-1.9177331957648112,2.4671773730152924,0.8678829102340972,2.9562167971097466,-0.4789190750073355,0.8338989292126333,-1.2583673355731904,0.6246916966252715,-2.5328735992672415,0.709801628019754,-0.3350706583533571,0.3833449614553539,-2.1612801801451575,-0.8723052339012826,-0.9139143442651253,0.4809484958195758,0
10.570302186421815,-0.18320254704799668,1.8415790011171884,2.159676468620421,0.07489313376430395,2.314073456884119,0.6498452780293869,-0.9837291165505349,-1.2537852648535535,1.5000625848139553,-3.6462063631248203,-0.5861341961953691,-1.1060878846913684,-5.532195197278855,-0.23005627608410767,-0.718059690107558,-0.9054636857746446,-2.1100967142415845,-1.6044968953872478,-0.25183352395315656,0
7.325353098371678,-0.1044490973550001,-3.9820530741910636,-2.9595979903665213,1.2232519606165337,1.1920974118749408,-8.531247022708088,0.5356159448951847,-0.13261386707201303,2.0300271631917237,3.9269722006981596,-0.9169614999989003,-1.3229371703465564,-0.3104770941493228,-1.5477255647349457,3.557842278531768,0.3451101185743979,1.7947569746101424,2.139521863576545,1.778799585473855,0
3.367491984584585,-0.49420309212607777,2.252645682315667,1.8785185644589437,-3.524897849327013,1.7397603574983673,5.168945142932445,2.9912050690226986,0.5445047947986142,1.5874835385136845,-5.880281855963743,0.0860860820516856,0.6976642345796926,-1.3332166153649538,-0.045891306198795376,-1.0326041365548073,-1.9327518213954376,-1.4890593097214864,-1.0274554717125266,-0.021831461095673174,0
5.071991382499799,-1.5324231727539546,-0.7770832897094884,-0.20140658769098607,-0.7804760173601192,2.265208024716728,3.413747474847914,2.8252528047181555,0.23596079371972573,1.893003673139205,-3.8088950810159456,1.2286388853720145,1.8877848808771192,-1.2328995791950739,-0.028865870887092887,-1.7754385535001753,-2.2947289452188833,-0.781152627772562,0.19246916679482395,2.771710171023027,0
6.394406170974708,-0.6607791909136334,-0.8917637963506744,-0.8116777271681772,3.1781016943184723,1.4376458305201834,-2.3817830962551607,-0.24999891480851189,-0.47023731235541427,-1.657078739109048,3.5350303762838156,1.460020729964084,2.4281758875450095,-1.6224193210074067,-0.364182135779838,1.1681220233240224,0.19166331303643225,-0.08645679673548878,-0.9038777424427397,3.2113463534401596,0
4.6424613594454,-2.1143765243673354,-7.695775253730825,-4.976964339520704,2.2826147634912646,2.5419228825867553,-4.033554949056799,-2.315483336417026,0.5704836020669427,-1.5717402230238502,2.7953207485363794,0.8456370569266659,5.529853128753385,0.4596428706557256,0.8727241400080541,5.065309311419953,-3.274562430188938,1.09151832234399,0.47505855090734883,1.068591267799067,0
7.012463403037375,1.5436602220692561,0.9901149562715258,-2.4630647214512753,-2.0721214253187044,2.941155720799456,-1.0218605991204355,1.3727109764164718,-1.1373157227337494,3.1925809882563305,-2.7158931690294086,-0.45069354874900486,-2.3218779450866545,-0.5787611409522695,-0.2188013855903284,1.0754080711051337,-2.070743435222004,0.9355824798025294,-1.3186000522051495,3.0172214378127533,0
7.335120697684513,0.8429522378643018,1.6094177113514259,-1.6604311037905355,-0.9196265083948678,-0.39415585406978404,-0.7380223928635987,3.9197714440876092,1.3946350570072452,2.5787921473237274,0.2009155738314985,-0.5258103488447642,-1.2615858462186345,-0.6320126879292954,0.3141384872073403,1.1931594786146311,-0.9937836156691118,-0.6768961665910787,0.47836887607596434,2.457685267006965,0
9.760873161175606,0.19232086822882802,3.4484025092608404,1.0741419986240672,-2.329160371164436,1.5480287383107214,0.7157275176262644,0.6692953995513682,1.195275000969058,0.6246315792532178,-1.1626471312883753,-0.6773551458737697,-1.8526650140264924,-1.2759431841958582,-0.8462046943933126,1.5108288364310494,0.425861234547793,-1.5501475640128581,-0.8025635203502712,-2.15722721719512,0
1.9430393405459983,-0.778615470330168,-2.3061917429665315,-1.4460175458934788,0.4824673023998989,2.97955780296754,-2.409912963541956,1.3680181045500754,-0.4115898896163862,1.4754188266840758,-2.0993925151669366,-0.23702171434345756,0.05942925284947087,0.13141325965207754,-0.9693153189781866,0.553283189667247,-4.646372454449421,1.9135614035729775,-0.5836014613035697,1.99220446834195,0
2.7621712481891447,-0.0820897103526709,-2.737388134853991,-0.9220921344189278,0.8445612475194348,4.1612901826122926,-1.2157228804657598,-3.695346109300002,0.08588672898942211,-2.0743744214285025,-3.7165638068397198,0.11621922044552556,0.8694214535434139,1.548573304698403,-0.08306770378994614,-0.4568560756984057,-5.996753132043402,2.2772240599780145,-1.8036915971763028,-1.532212232315905,0
10.115617326457977,0.9855380493602122,-2.904873711479568,-1.9176413879911178,1.8145301612713038,2.130817900970183,-5.086304576962376,-3.499582574921698,0.46563368828838514,-0.37373413428236657,5.260252798649082,1.5836550623017955,0.8830725762639776,-2.223571574098008,0.6903485327015935,3.612747619193947,4.4799034897027,0.2357323166523282,0.1144093222787399,1.4911982326908482,0
7.702591636840079,0.8983612807951485,4.369394129110755,-1.8692443628740993,2.6920173402347656,2.8911006885034043,-0.3999083800793721,-2.710494288692135,-0.14354427163965075,0.12293576279086171,1.5332256979022776,-0.8249804258598371,-2.3449321927825526,-3.257663250074324,1.245224632610653,-0.47917076355139565,0.6391269125675558,-0.4456313610997138,-4.052590475760409,4.7835597892723465,0
5.63569255366644,0.08817024454997512,2.564307524908544,4.026402671807927,-2.0733902065625545,3.2567923160078545,5.950910487528183,-1.9396416666072969,-0.8723766967774441,0.07621802743493622,-5.913767088534893,-0.6918705130693079,0.08883956062489418,-1.7924372075848238,0.08331576607682815,-3.162840857056784,1.1681585538317103,0.952209510243708,-4.538934217950237,1.2476684767273543,0
3.823198017269662,0.0856907001941139,2.752157011950547,-0.2915711224546029,-0.6689831921104238,1.6700007199046614,3.1886235864767194,2.3084623374905027,-0.4681671042616876,0.3980521950813297,-2.9585049118057474,-1.8764816412441143,0.0021653408662505313,0.35021376749232946,-0.3030339363444389,-2.3144896210741033,-2.4376965108619064,-0.07819202917508838,-1.5243046142244778,3.252238506260033,0
2.675606146551793,1.3903187456066874,3.40260602438656,0.970446375075271,-1.7086917395853432,1.5261210297747407,5.765350333001873,2.995540354299358,1.0063288786046374,4.486042800290019,-3.4841726410765146,-0.3799521283567389,-1.1999678600962773,-3.551796865020805,-2.030335502311706,-2.8878545619373335,2.63066294433983,-1.1148485151836676,-1.8863938546694632,5.613056165578611,0
4.479299610598094,2.2199044098860377,5.419784695775545,4.871821321110468,-2.0607942764504648,2.2085755549404684,0.4059081780902563,1.5184758309576634,-0.5688967195807201,0.9024626800197918,-5.219517542180871,-1.1923964367266762,-4.860398243992057,-1.9589308785222863,0.8500700029358019,-3.485673775083351,-1.5730845564257852,-1.688555557554663,0.3270022381887483,-3.8862038555060106,0
8.316421361419739,0.17786343919463343,4.981960837022416,1.6149917222017116,-2.0433121516735993,2.424111433793564,5.260478725776254,0.31079419651869755,-0.1611155605234562,0.716771392965639,-3.786687361863238,-0.39751808273275624,-0.9168510240800769,-2.1166891669696097,0.9711475306081842,-1.3199797913021907,0.20191026485126562,-1.3429333865485438,-3.3780126795060847,1.2237136215114863,0
7.109585267880937,-1.348330811323041,0.31607278544239725,2.271456981868729,-1.0345203007035817,1.243487095421903,0.6300244361090444,2.498068425024737,0.7733084303760223,0.7964831238139763,-3.1242181655032732,-0.3493148112601962,-0.8851420057110314,0.25434901067964044,-1.155826914850996,-2.751601556037289,-1.5430251034390952,-0.4780526077461892,2.033660888649524,-1.4493759659619547,0
4.996195904702529,-2.3494716128298023,-0.14776636215982203,0.5927414449298578,2.5818891048764256,-0.700449977393909,-3.991663123904885,-1.0237748865034675,1.2930470708054373,0.6040317419490293,0.03792609145608819,-1.4289091993670664,-2.141373942907629,-2.820620219541351,0.9335652010445455,-0.9317060351450408,-1.6607960760104725,-0.505430725915837,0.6270663018950631,-0.45687458413643434,0
8.181285276454087,-0.8600552618521243,-1.8449711774874662,2.030888603236598,2.0002085072938636,2.0716678857103585,-3.556765543027634,1.59580378380143,0.005047482534333146,0.6473531725434571,0.4165979440900474,-0.078606352531869,0.8545899199144875,-3.245845454502116,-0.627666253111806,2.469094267787759,-2.886867706280304,-0.07529982973739524,-0.4440543976866037,-1.265543283739336,0
7.435473977719788,0.6473836779374215,5.386611404234298,2.0608615990775325,-3.082211421938975,3.2166999917834813,4.973997758870523,1.5506326085178999,0.4874970342346831,0.6479088506360781,-2.7767378842995747,-1.6169654293177342,-1.200316391223522,-1.5477009421758796,-0.31783899612216576,0.6727163890603667,0.08029947040910046,-2.5515035668523027,-1.959680919207755,-2.4255535150704888,0
6.070291972090376,-1.2273640638841194,-3.3985074687065273,-2.028087743677619,0.5801178873052041,3.5229565494750723,-1.5809327291511925,-2.851075535102443,1.1936361559528104,-0.2548277080058221,0.29919507759284225,1.1370215517533433,1.8063206940421241,-0.3605766735576255,1.3525955830583578,0.0839067780342444,1.5537732722882245,1.4549159235710265,-0.4176909546269302,3.4586732502494177,0
5.502846763382642,-1.362990571849512,-1.2155611313124985,-0.3590870941703941,2.2149413173199552,4.057395564327372,-5.317789040728777,-0.1409703427274458,-1.1497968220108628,-0.1943897534764254,1.073533444369251,1.0502314637895005,-1.6506154380423186,-0.0856658775172952,0.2731651140474992,-0.8054439045222007,-1.8544056121416088,0.7839425010530543,1.6431446005437507,0.10730933968057488,0
7.987814565784096,-1.6750183271487744,0.7128475841944244,-2.3473009962454334,-4.992369557755202,1.9041876942917477,5.521084917538249,-2.6724821066181823,-0.23968075040766404,0.974978711213446,-7.305698664370169,-0.3284198583453612,0.003283887229359461,2.2608586589163604,-0.35431304692691684,0.2732659834524551,-2.664710341552429,2.402863192944502,-4.662042575478354,1.5208665328546735,0
7.120597337001905,1.510758329383278,9.341902841713239,2.1078705498383368,-4.782278632593544,3.543125580835878,7.955727723899438,2.0716601087937554,0.8964421239370935,2.61730838688268,-5.515061359737568,-1.2444827702350758,-3.305363812627597,-3.315144364165673,-1.7859793339975425,0.22127366941967597,-0.010892701747005407,-3.2018398753093353,-4.60462962035891,-0.6813715101977235,0
7.846210615221727,-2.22245671465525,1.1430386154589112,3.48088961324758,0.7392293009067514,1.9494204136570674,1.0749000399294995,-0.8007186584520288,-0.07787904419048568,-1.5395746297587833,-1.6355526995230714,0.7970600558424391,-0.05227883702911096,-0.009608203224356474,0.28786322184255553,-2.369208935875741,-0.28893219080712806,1.3634985673544116,-2.069634168905111,-0.22266452809408527,0
