timestamp,price_eur_mwh,load_mw,solar_mw,wind_mw,gas_price_eur_mwh,hour,day_of_week,month,is_weekend,is_anomaly
2021-01-02 20:00:00,12.537128104978525,41459.47978284655,0.0,37751.79015880485,30.390623507038445,20,5,1,1,0
2021-01-02 21:00:00,22.499884768161003,39486.77572271483,0.0,37963.213272664136,28.58961821862981,21,5,1,1,0
2021-01-02 22:00:00,26.093003481140062,44499.73179809337,0.0,37997.77683293362,32.14961638140046,22,5,1,1,0
2021-01-02 23:00:00,43.64865781162144,44014.906227928994,0.0,37969.98499750859,34.82057750388038,23,5,1,1,0
2021-01-03 00:00:00,33.066178961877405,44708.301404787446,0.0,37659.93694104519,28.12901808942593,0,6,1,1,0
2021-01-03 01:00:00,4.808317859429373,45052.35082453108,0.0,37784.10526483345,29.935350578132926,1,6,1,1,0
2021-01-03 02:00:00,26.852639580628875,49894.76080876519,0.0,37680.41233619403,31.409771665261456,2,6,1,1,0
2021-01-03 03:00:00,16.52185378227597,49591.03600550637,0.0,37657.15953811262,27.851107058828553,3,6,1,1,0
2021-01-03 04:00:00,13.502508450050378,50922.27118523161,0.0,37916.89455365473,30.164377743288345,4,6,1,1,0
2021-01-03 05:00:00,32.450423749039174,49971.05173376968,0.0,37908.60234343417,31.8733342780911,5,6,1,1,0
2021-01-03 06:00:00,43.99930508313022,52734.85166528035,0.0,37966.48745227551,30.73297882071548,6,6,1,1,0
2021-01-03 07:00:00,51.64019582079831,51380.46828131,5032.38512220722,38022.891645526324,33.447839868656246,7,6,1,1,0
2021-01-03 08:00:00,40.21874482102713,51635.672614694384,4404.365010767036,38053.50024245019,36.698645525716906,8,6,1,1,0
2021-01-03 09:00:00,55.72185679527745,50608.16037572979,11006.793829435654,38083.72833886207,27.6171409760072,9,6,1,1,0
2021-01-03 10:00:00,70.24712052561173,46898.26306430817,13211.106832919824,37718.389084956936,30.707437684107436,10,6,1,1,0
2021-01-03 11:00:00,81.31719581106161,46941.79692705083,17798.06005231344,37548.678219561596,33.14290166942778,11,6,1,1,0
2021-01-03 12:00:00,63.203254438872634,47345.423568973674,11764.745617905663,37500.094034572045,32.390418240464875,12,6,1,1,0
2021-01-03 13:00:00,62.38466652680652,44789.15378551883,13704.63581158167,37409.42842048188,31.23260440491776,13,6,1,1,0
2021-01-03 14:00:00,44.3395255445552,41373.81290679355,16704.24071395447,37488.15566988313,29.008781009021916,14,6,1,1,0
2021-01-03 15:00:00,35.08368569744064,41959.22853276525,14104.548350481766,37292.4676195223,33.176090581349115,15,6,1,1,0
2021-01-03 16:00:00,51.38709076874992,42261.79155218871,7405.094451446617,37346.599517086484,28.54284969410601,16,6,1,1,0
2021-01-03 17:00:00,51.749314527047034,38355.63251769561,2716.2217214132565,37056.65502852444,30.51258276107236,17,6,1,1,0
2021-01-03 18:00:00,30.774709098360645,38924.83631177785,2.145784173420331e-12,37181.34115393426,30.92119362615472,18,6,1,1,0
2021-01-03 19:00:00,42.166142749220974,38423.02328860153,0.0,37142.28593906023,31.027554520045467,19,6,1,1,0
2021-01-03 20:00:00,34.64081842654226,41772.49691480063,0.0,37314.534846274175,29.246880392398143,20,6,1,1,0
2021-01-03 21:00:00,23.418683664010373,44199.33308928443,0.0,37276.21045044557,30.7889437097557,21,6,1,1,0
2021-01-03 22:00:00,35.97983275553673,39858.25770365138,0.0,37410.94982134882,27.992135394672097,22,6,1,1,0
2021-01-03 23:00:00,49.4423579502229,44425.454099319686,0.0,37559.096233071075,32.244783510433564,23,6,1,1,0
2021-01-04 00:00:00,43.535886364528665,44458.58928005262,0.0,37557.46076564674,31.523963488273786,0,0,1,0,0
2021-01-04 01:00:00,59.763874223636876,49275.278667802915,0.0,37493.943869801056,32.4096488084127,1,0,1,0,0
2021-01-04 02:00:00,6.550352604176609,48251.18518841234,0.0,37480.176791389655,29.542035929788614,2,0,1,0,0
2021-01-04 03:00:00,46.02964437223554,50248.36858550213,0.0,37520.037801714236,30.305803859452062,3,0,1,0,0
2021-01-04 04:00:00,37.69442170380545,51854.75429974279,0.0,37806.264357868014,32.26765615113484,4,0,1,0,0
2021-01-04 05:00:00,36.54681575885593,50535.22904551648,0.0,37758.22074053154,33.09090849895702,5,0,1,0,0
2021-01-04 06:00:00,47.753347054724365,47743.92682968336,0.0,37805.5752121056,34.878705921626405,6,0,1,0,0
2021-01-04 07:00:00,31.63922557212677,50104.368845400415,4186.124445004259,37588.641779548154,32.97784789713573,7,0,1,0,0
2021-01-04 08:00:00,62.67882182543048,50104.50654755145,4226.693164584759,37476.5990895822,29.460247779099657,8,0,1,0,0
2021-01-04 09:00:00,78.74359675813957,47239.31163078515,8926.051815494044,37754.45154720267,30.477595949986544,9,0,1,0,0
2021-01-04 10:00:00,99.03283968561716,45138.269208203,15176.558249251419,37822.71363944763,28.27435980458697,10,0,1,0,0
2021-01-04 11:00:00,78.41787466226384,44696.43882311876,11656.77625151777,37761.46621171387,27.93260108134809,11,0,1,0,0
2021-01-04 12:00:00,74.27819624065957,47478.12694699416,10880.909989081734,37862.2780839684,31.891272387402164,12,0,1,0,0
2021-01-04 13:00:00,73.61857508277234,42441.44338118278,15959.737113282275,38052.36621016484,34.10256859079776,13,0,1,0,0
2021-01-04 14:00:00,83.62776717080718,47202.98136905334,13715.05393171323,37849.44525824392,30.446758712598335,14,0,1,0,0
2021-01-04 15:00:00,68.4108861847498,44110.89630539816,5871.272408175366,37882.44145591875,28.050146570342086,15,0,1,0,0
2021-01-04 16:00:00,50.30767728368213,42548.270376440785,9435.28145942893,37773.38980306083,25.457298148979724,16,0,1,0,0
2021-01-04 17:00:00,56.66197334648096,38361.37624604018,3581.474695163843,37723.72250828606,30.325391548624,17,0,1,0,0
2021-01-04 18:00:00,47.8324022399377,42625.52977639206,2.239793666218604e-12,37816.907834899976,31.313005521846637,18,0,1,0,0
2021-01-04 19:00:00,56.77644006615978,39936.89787024884,0.0,37542.43949534581,32.975644114602915,19,0,1,0,0
2021-01-04 20:00:00,36.9058123086438,38450.04318873457,0.0,37577.58891895482,32.543856639221936,20,0,1,0,0
2021-01-04 21:00:00,42.25774936223638,42383.04308822047,0.0,37810.572831766265,31.918170961592715,21,0,1,0,0
2021-01-04 22:00:00,41.96767313574959,43718.51083572708,0.0,37739.10090958271,29.757744145055362,22,0,1,0,0
2021-01-04 23:00:00,28.45393632937555,43053.30589246936,0.0,37327.00169882692,35.21444769537249,23,0,1,0,0
2021-01-05 00:00:00,47.54974977189293,44648.83876074829,0.0,37343.72551027885,31.042138677720946,0,1,1,0,0
2021-01-05 01:00:00,44.151632280590185,46582.778445628224,0.0,37525.98060077671,28.33241217963755,1,1,1,0,0
2021-01-05 02:00:00,38.07978502901344,47755.117779443135,0.0,37456.32429726091,30.2257806241237,2,1,1,0,0
2021-01-05 03:00:00,33.38320943880632,50225.93938762361,0.0,37386.26048808171,30.623247187114426,3,1,1,0,0
2021-01-05 04:00:00,19.69715971132202,49491.139289406805,0.0,37176.93750828011,32.212223580396184,4,1,1,0,0
2021-01-05 05:00:00,35.11922282136788,52876.80754210206,0.0,37177.941243868336,30.279254121737104,5,1,1,0,0
2021-01-05 06:00:00,42.57201725477339,51058.47667297865,0.0,37231.28194987266,31.04191111087104,6,1,1,0,0
2021-01-05 07:00:00,45.89541000757136,47930.31784408463,3045.634787716316,37272.82949692996,27.72867613505462,7,1,1,0,0
2021-01-05 08:00:00,63.412451591727724,51658.10366967908,8842.474898360826,37241.26666585689,30.19333957265253,8,1,1,0,0
2021-01-05 09:00:00,195.5485282821656,47876.06463738649,11929.19023010613,37066.115891063644,30.072653495408126,9,1,1,0,1
2021-01-05 10:00:00,103.96595949929257,49819.963927787445,14970.92737974894,37023.588224458785,35.228190445030656,10,1,1,0,0
2021-01-05 11:00:00,86.76597949372376,47419.8710285891,9034.265059994155,37049.14046133516,30.137588647882538,11,1,1,0,0
2021-01-05 12:00:00,87.1049635310104,44393.20187720263,9592.03830605964,37219.03309144855,30.71933370597766,12,1,1,0,0
2021-01-05 13:00:00,78.78085887877829,43703.980208450535,11242.300037887242,37538.51801585407,26.905265489238054,13,1,1,0,0
2021-01-05 14:00:00,49.652548318508686,43814.987002991904,8003.224517881055,37274.03988091273,34.30278899584967,14,1,1,0,0
2021-01-05 15:00:00,64.18287837483285,42508.04231540138,10080.087208472169,37258.035927456964,25.425606996960216,15,1,1,0,0
2021-01-05 16:00:00,57.423045113231844,42743.49833017059,7185.782230973693,37302.91663691414,26.14503904878687,16,1,1,0,0
2021-01-05 17:00:00,80.0974632034906,41467.20749541396,3150.098472254611,37261.975816665006,33.897786665656525,17,1,1,0,0
2021-01-05 18:00:00,44.39524460010072,40653.2202203368,1.5891050108057154e-12,37097.78604298359,30.001808082561094,18,1,1,0,0
2021-01-05 19:00:00,48.807683628163296,40984.59816157868,0.0,37155.6405971944,32.8337564209787,19,1,1,0,0
2021-01-05 20:00:00,44.95063433514366,41051.830855331355,0.0,37482.9941716518,29.965099207761405,20,1,1,0,0
2021-01-05 21:00:00,32.20259558764977,42926.2218953002,0.0,37432.13979202648,28.84102344698142,21,1,1,0,0
2021-01-05 22:00:00,60.4241924314731,43805.593508599755,0.0,37398.13311160277,29.990363388092764,22,1,1,0,0
2021-01-05 23:00:00,55.07697053432767,44772.96701421983,0.0,37405.80772521726,24.18354510859006,23,1,1,0,0
2021-01-06 00:00:00,53.52665898265577,49141.081618855365,0.0,37524.95490043908,30.569574890802205,0,2,1,0,0
2021-01-06 01:00:00,30.144599448381904,47557.55785644414,0.0,37550.671253121116,32.20897459674759,1,2,1,0,0
2021-01-06 02:00:00,54.89054587690316,50044.894688362205,0.0,37699.05547359442,29.747504034997256,2,2,1,0,0
2021-01-06 03:00:00,19.41494357130088,48264.08601578597,0.0,37983.91891218068,29.912120430910804,3,2,1,0,0
2021-01-06 04:00:00,43.763105700262315,50056.36549155468,0.0,38005.525315234845,25.556647251792555,4,2,1,0,0
2021-01-06 05:00:00,66.49195682017628,47335.11673296726,0.0,38241.89124206899,32.637776251014515,5,2,1,0,0
2021-01-06 06:00:00,34.83798880838587,50855.915682237945,0.0,38135.58442295028,33.80787490635121,6,2,1,0,0
2021-01-06 07:00:00,254.55651986655045,49638.12529548962,4863.4230185298575,38214.61911463247,26.664698200713858,7,2,1,0,1
2021-01-06 08:00:00,66.58415100226028,49003.24332751445,7133.099203286373,38196.688835112975,32.20734442446353,8,2,1,0,0
2021-01-06 09:00:00,68.49060973212859,49596.76517503321,7436.717951042081,38312.55495784902,31.302926080334665,9,2,1,0,0
2021-01-06 10:00:00,62.764843167333,47640.849406833266,9046.970624997179,38517.696985538794,30.06951173474609,10,2,1,0,0
2021-01-06 11:00:00,85.5351876502826,44729.44743075584,13490.13968798106,38419.36626679069,27.874383190263362,11,2,1,0,0
2021-01-06 12:00:00,71.30841103083911,45450.257744565955,16699.7020424404,38204.008110969065,34.882544136028855,12,2,1,0,0
2021-01-06 13:00:00,85.39932631183717,49787.8760004568,12416.413913673687,38276.49136462437,33.275587982442104,13,2,1,0,0
2021-01-06 14:00:00,61.68702987308543,43900.45202017099,11124.496666323616,38395.1421810936,29.005146257964306,14,2,1,0,0
2021-01-06 15:00:00,83.14288601014526,42656.31464724861,6275.111633028458,38197.31387782017,31.78060274423918,15,2,1,0,0
2021-01-06 16:00:00,47.34418182574236,39752.35909164196,8672.70868062153,37991.15587965896,31.18193664898194,16,2,1,0,0
2021-01-06 17:00:00,46.71706885121466,39092.58242770179,2603.7361556724077,37735.90059341566,30.6715020705305,17,2,1,0,0
2021-01-06 18:00:00,56.50934241199797,39386.79644674848,2.300211513409253e-12,37886.98516287891,30.208570573709103,18,2,1,0,0
2021-01-06 19:00:00,30.462613764849284,41387.11084533213,0.0,38111.336887922094,26.440569004655586,19,2,1,0,0
2021-01-06 20:00:00,48.140875226141574,39640.48741182992,0.0,38286.08523181011,28.313772535177385,20,2,1,0,0
2021-01-06 21:00:00,61.956935908569676,44415.99676453974,0.0,38109.632867114036,35.66010083538163,21,2,1,0,0
2021-01-06 22:00:00,27.465321020730443,41570.65360882011,0.0,38093.4381394793,29.66554802701336,22,2,1,0,0
2021-01-06 23:00:00,48.314491963830015,45736.291344465266,0.0,38207.41276126374,27.129655894992382,23,2,1,0,0
2021-01-07 00:00:00,47.19829099061041,46226.15317729294,0.0,38505.23736369373,29.55192163401784,0,3,1,0,0
2021-01-07 01:00:00,50.48485551166394,49380.91110642726,0.0,38490.8938976317,29.816844420254846,1,3,1,0,0
2021-01-07 02:00:00,23.2596480431137,46694.68434267033,0.0,38321.92016788471,36.056299147514174,2,3,1,0,0
2021-01-07 03:00:00,20.438029659819634,53979.23053862784,0.0,38124.49366581696,31.96601856979554,3,3,1,0,0
2021-01-07 04:00:00,43.03078229844802,50462.71184907423,0.0,37879.17122192578,34.813330565225584,4,3,1,0,0
2021-01-07 05:00:00,43.81727855016869,52479.02061616445,0.0,37999.77395308024,24.080823792570115,5,3,1,0,0
2021-01-07 06:00:00,49.777622279553405,51447.7892895818,0.0,38144.86160139084,32.840545065321884,6,3,1,0,0
2021-01-07 07:00:00,59.76785318346806,49101.40101283201,3364.013236363,38054.86507395826,32.724244254090046,7,3,1,0,0
2021-01-07 08:00:00,57.27594167617757,49047.818155766465,6866.141236570432,38205.5858184844,31.515771272552485,8,3,1,0,0
2021-01-07 09:00:00,77.36757580497886,49449.368119073915,7545.738735280332,38042.60821243004,30.97226998133538,9,3,1,0,0
2021-01-07 10:00:00,84.93819800022595,47223.43932646946,9773.097837549794,38183.345181897166,38.67741565416339,10,3,1,0,0
2021-01-07 11:00:00,76.18904901902162,47404.97207680304,13065.308659058923,37971.66107383093,33.26372412742671,11,3,1,0,0
2021-01-07 12:00:00,106.4944938932939,47216.76674651475,17251.97629511164,38019.48394048048,29.25474867173113,12,3,1,0,0
2021-01-07 13:00:00,85.45166641934458,46527.364258637615,16357.286130090519,38270.5709513326,24.8934862872909,13,3,1,0,0
2021-01-07 14:00:00,58.47424298058098,45909.5271177073,8845.519050894593,38114.00448170753,31.987049020683465,14,3,1,0,0
2021-01-07 15:00:00,72.4723907341888,42306.945868189156,10166.308166410508,38183.9813790717,30.153756770416212,15,3,1,0,0
2021-01-07 16:00:00,45.09742556765947,40950.894772398344,7133.812325796268,38359.03942353665,36.039173597213875,16,3,1,0,0
2021-01-07 17:00:00,60.077516541443,38493.10773250813,3843.379751955786,38425.55754087687,28.92713419055019,17,3,1,0,0
2021-01-07 18:00:00,60.70128695486386,37390.10056626378,1.442103193775213e-12,38362.736787823625,31.856231448762266,18,3,1,0,0
2021-01-07 19:00:00,35.436111875376085,40957.7606372566,0.0,38258.62292026575,37.10310571070956,19,3,1,0,0
2021-01-07 20:00:00,57.02349360349805,43487.39649942232,0.0,38343.0417467813,31.686105933779345,20,3,1,0,0
2021-01-07 21:00:00,51.276527907877444,42590.44104716211,0.0,38514.34208487076,32.55786668747509,21,3,1,0,0
2021-01-07 22:00:00,56.6720855461362,44076.467845653024,0.0,38427.00342871758,33.18523128355893,22,3,1,0,0
2021-01-07 23:00:00,68.9129550846416,43129.81219259891,0.0,38307.64159202302,31.325689849236763,23,3,1,0,0
2021-01-08 00:00:00,41.18790351674093,45291.24726895372,0.0,38273.32826308878,30.31837513386487,0,4,1,0,0
2021-01-08 01:00:00,32.11132032200908,49015.72176477096,0.0,38387.15160681856,32.90431845404389,1,4,1,0,0
2021-01-08 02:00:00,27.482366433789423,49136.911810011916,0.0,38426.38197543597,34.73256094883572,2,4,1,0,0
2021-01-08 03:00:00,26.547578361281595,48817.12479973033,0.0,38328.59857638596,31.674895855202557,3,4,1,0,0
2021-01-08 04:00:00,35.89636548705448,51318.57537801851,0.0,38550.773521558534,31.087694334118765,4,4,1,0,0
2021-01-08 05:00:00,44.401698359486,51002.64157474627,0.0,38456.289687056786,35.864413687290664,5,4,1,0,0
2021-01-08 06:00:00,50.14671953525414,52623.324681522565,0.0,38406.91420544818,30.467929780864576,6,4,1,0,0
2021-01-08 07:00:00,65.59170517948387,51561.45305539627,2572.8997433351733,38307.628262066544,32.9694657451215,7,4,1,0,0
2021-01-08 08:00:00,65.64760218878185,49845.83609940777,9124.050855974929,38500.33114235432,31.5427622819708,8,4,1,0,0
2021-01-08 09:00:00,92.07859112140964,49214.50770828922,13605.85190752719,38223.47372735486,35.01345947051881,9,4,1,0,0
2021-01-08 10:00:00,78.30140665921924,46461.470002442926,12238.535398888587,38141.95712200645,30.98412495100322,10,4,1,0,0
2021-01-08 11:00:00,117.45956592825789,44890.14761275534,15763.207234643009,37997.813454182724,31.75477270594961,11,4,1,0,0
2021-01-08 12:00:00,91.66978735828953,45365.327661047755,9873.700840435595,37898.76540121207,27.178379258985963,12,4,1,0,0
2021-01-08 13:00:00,69.53666962380848,46771.63680896422,15510.024268966576,37983.365358514886,31.642476619479076,13,4,1,0,0
2021-01-08 14:00:00,59.97637338451141,44183.07961735801,13676.496159828812,37775.910513561364,29.942283072624523,14,4,1,0,0
2021-01-08 15:00:00,70.44092428439068,42074.01432346145,6586.992041650703,37546.409522750604,28.310176123451182,15,4,1,0,0
2021-01-08 16:00:00,54.169869488693884,42713.162432093195,8698.505760147284,37599.84003285512,30.808258463818312,16,4,1,0,0
2021-01-08 17:00:00,59.25863393369546,42902.31986945866,2174.8459460643235,37557.93787021254,35.1511284927433,17,4,1,0,0
2021-01-08 18:00:00,52.53542758991043,40149.82828592296,2.4198995482012533e-12,37207.77692134862,29.279942335499964,18,4,1,0,0
2021-01-08 19:00:00,44.4690981863625,40333.011693506,0.0,37253.55056246131,33.33855788308767,19,4,1,0,0
2021-01-08 20:00:00,35.36051020683183,46532.69442748168,0.0,37158.35200983695,29.169273235915796,20,4,1,0,0
2021-01-08 21:00:00,28.204354161819687,41207.21050360529,0.0,37112.779521328455,27.53490240417458,21,4,1,0,0
2021-01-08 22:00:00,41.508857550862075,42758.4343602335,0.0,37266.11827032883,32.43716774541635,22,4,1,0,0
2021-01-08 23:00:00,56.488207423765914,44261.962883443215,0.0,37295.31919203223,33.4241722293496,23,4,1,0,0
2021-01-09 00:00:00,31.761977660469856,44600.22153008689,0.0,37378.74614591306,33.864811874807195,0,5,1,1,0
2021-01-09 01:00:00,11.267889968188468,44508.39634178451,0.0,37128.3625003015,34.945635106826394,1,5,1,1,0
2021-01-09 02:00:00,25.29562088734732,48745.707904133356,0.0,36952.83778137947,32.73679093590977,2,5,1,1,0
2021-01-09 03:00:00,26.022329667800513,48708.605083808594,0.0,37147.18274127004,29.8145698513574,3,5,1,1,0
2021-01-09 04:00:00,11.276825210937462,51116.81717352412,0.0,36990.02211827738,26.043621518729772,4,5,1,1,0
2021-01-09 05:00:00,27.214413466132605,49703.14547984514,0.0,36949.452580176316,30.011655217921174,5,5,1,1,0
2021-01-09 06:00:00,32.58708115799498,53019.72682956801,0.0,36959.45400837116,35.77686103197643,6,5,1,1,0
2021-01-09 07:00:00,27.01231824300207,50888.39006039145,4468.602964783775,37107.69355143021,28.60718515171183,7,5,1,1,0
2021-01-09 08:00:00,54.847792441076585,49212.903441278344,8980.439260780531,36994.57213816501,28.92104036530375,8,5,1,1,0
2021-01-09 09:00:00,66.42867011932991,48660.43924731008,8522.970973300393,37186.18478933365,27.592262366227953,9,5,1,1,0
2021-01-09 10:00:00,79.53728613215667,48276.72821236571,16977.053519124056,37042.13632437553,30.898112781373356,10,5,1,1,0
2021-01-09 11:00:00,82.52685202986311,49508.51842114539,13944.379755723532,37035.89689782948,34.022666331505576,11,5,1,1,0
2021-01-09 12:00:00,52.69374713770672,45291.717726131705,8385.55411180045,37122.30383314221,38.9343957348014,12,5,1,1,0
2021-01-09 13:00:00,53.632969053106244,42462.08881142639,11722.57798971752,37010.45592177727,25.43520033758995,13,5,1,1,0
2021-01-09 14:00:00,64.0721246334585,46289.36004906292,14888.020684167323,36955.91139257641,27.120328785276534,14,5,1,1,0
2021-01-09 15:00:00,55.88161358362279,39941.424028187896,7343.624907390814,37047.90889819471,36.02364599463858,15,5,1,1,0
2021-01-09 16:00:00,48.09723079588622,45387.478809175365,4789.9941992798185,36969.44325260167,30.946467173621762,16,5,1,1,0
2021-01-09 17:00:00,81.98895028721753,38603.114451113666,3977.0302859103945,36926.180526281234,29.83538521795307,17,5,1,1,0
2021-01-09 18:00:00,38.773115335876284,40611.23497657369,1.419009301847749e-12,37061.08066007297,24.887386283093505,18,5,1,1,0
2021-01-09 19:00:00,44.035994621144994,40720.22471307638,0.0,37033.11938265455,33.447231627436125,19,5,1,1,0
2021-01-09 20:00:00,42.03652644479263,43196.78527787933,0.0,37101.70220096584,30.101972587957,20,5,1,1,0
2021-01-09 21:00:00,39.26599496155972,43730.143587394356,0.0,37019.23878092824,32.5863889787871,21,5,1,1,0
2021-01-09 22:00:00,28.150893726414413,46645.04464182779,0.0,36924.506131044844,29.174655304582735,22,5,1,1,0
2021-01-09 23:00:00,40.38644879264517,42655.93929264428,0.0,36834.960107817045,29.337861140638655,23,5,1,1,0
2021-01-10 00:00:00,19.986654949368777,43645.280944146056,0.0,36880.8120335635,31.200828140222914,0,6,1,1,0
2021-01-10 01:00:00,23.44294533233976,49109.00179428376,0.0,36869.86361072023,31.085098802635287,1,6,1,1,0
2021-01-10 02:00:00,17.461408980595312,52155.37708704929,0.0,36915.559996001786,29.939208774400424,2,6,1,1,0
2021-01-10 03:00:00,22.44964100721794,51618.099244634446,0.0,36654.81177992371,31.288741297184814,3,6,1,1,0
2021-01-10 04:00:00,49.72795588411309,51692.350958287076,0.0,36532.691514961865,33.73119663974035,4,6,1,1,0
2021-01-10 05:00:00,3.0317769063975,52873.510991344534,0.0,36686.70957027706,26.13170814778874,5,6,1,1,0
2021-01-10 06:00:00,40.19325419660541,49246.904417233505,0.0,36865.887213796595,28.30778356082781,6,6,1,1,0
2021-01-10 07:00:00,21.445235059485682,50754.541431351725,2372.295587770719,36729.914621157426,30.93770114515353,7,6,1,1,0
2021-01-10 08:00:00,44.96133371395111,50659.508911569435,4499.193609086328,36941.610220199116,31.97008795507997,8,6,1,1,0
2021-01-10 09:00:00,72.8371432110372,49665.97702563163,9700.652775225653,36760.91705797359,31.375079651429743,9,6,1,1,0
